Local Time,NO,NO2,NOX,O3,RELATIVEHUMIDITY,SO2,TEMPERATURE,WIND_DIRECTION,WIND_SPEED,PM25,PM10,CO,NH3
2025-07-20 00:00:00+05:30,7.47,38.3,0.0264,18.6,80.3,14.1,26.9,183.0,0.3,,,,
2025-07-20 01:00:00+05:30,12.1,35.2,0.0286,21.6,82.0,11.2,26.5,106.0,0.3,,,,
2025-07-20 02:00:00+05:30,2.6,25.5,0.0157,14.5,84.0,11.1,26.0,211.0,0.325,,,,
2025-07-20 03:00:00+05:30,1.4,13.8,0.0085,25.0,86.0,26.7,25.3,248.0,0.325,,,,
2025-07-20 04:00:00+05:30,1.83,14.8,0.00935,22.9,87.0,19.4,24.9,142.0,0.3,,,,
2025-07-20 05:00:00+05:30,1.65,14.9,0.00928,22.0,87.0,15.8,24.6,38.0,0.3,,,,
2025-07-20 06:00:00+05:30,1.77,17.3,0.0107,19.4,87.7,13.5,24.3,80.0,0.3,,,,
2025-07-20 07:00:00+05:30,4.25,19.1,0.0136,29.4,86.5,5.5,25.3,205.0,0.5,,,,
2025-07-20 08:00:00+05:30,2.85,15.0,0.0103,31.8,82.8,6.65,26.3,215.0,0.775,,,,
2025-07-20 09:00:00+05:30,2.97,16.6,0.0112,38.4,76.3,6.63,28.3,215.0,1.33,,,,
2025-07-20 10:00:00+05:30,2.33,15.8,0.0103,49.6,67.8,5.68,30.3,202.0,1.38,,,,
2025-07-20 11:00:00+05:30,1.63,11.7,0.00755,53.7,62.0,10.5,32.0,193.0,1.13,,,,
2025-07-20 12:00:00+05:30,1.48,10.9,0.00703,64.4,63.3,12.0,31.6,191.0,1.15,,,,
2025-07-20 13:00:00+05:30,1.45,9.48,0.0062,58.2,64.0,11.2,31.4,168.0,0.95,,,,
2025-07-20 14:00:00+05:30,1.6,10.9,0.00713,49.7,62.8,9.95,32.2,142.0,1.15,,,,
2025-07-20 15:00:00+05:30,1.85,8.7,0.00613,44.6,61.5,4.6,32.4,178.0,1.23,,,,
2025-07-20 16:00:00+05:30,1.75,7.68,0.00553,48.3,62.3,4.3,32.2,201.0,1.3,,,,
2025-07-20 17:00:00+05:30,2.3,7.8,0.00603,48.4,64.3,5.17,31.9,216.0,0.867,,,,
2025-07-20 18:00:00+05:30,1.97,8.27,0.006,52.1,62.0,5.9,31.8,229.0,0.867,,,,
2025-07-20 19:00:00+05:30,1.58,16.0,0.0098,43.1,65.3,10.7,30.7,119.0,0.45,,,,
2025-07-20 20:00:00+05:30,4.27,39.3,0.0244,29.1,70.0,13.0,29.5,48.3,0.433,,,,
2025-07-20 21:00:00+05:30,3.88,41.9,0.0254,22.3,74.5,13.9,28.5,99.5,0.35,,,,
2025-07-20 22:00:00+05:30,3.6,34.4,0.0212,15.9,77.0,13.0,28.0,153.0,0.425,,,,
2025-07-20 23:00:00+05:30,2.03,24.2,0.0145,20.3,78.0,8.18,27.8,180.0,0.5,,,,
2025-07-21 00:00:00+05:30,1.9,21.4,0.0129,24.1,78.0,6.63,27.6,191.0,0.567,,,,
2025-07-21 01:00:00+05:30,2.3,19.3,0.0122,23.3,79.5,11.7,27.2,93.0,0.35,,,,
2025-07-21 02:00:00+05:30,1.58,19.7,0.0118,13.9,81.3,12.6,26.8,253.0,0.3,,,,
2025-07-21 03:00:00+05:30,1.2,16.7,0.00985,19.8,83.5,30.1,26.0,106.0,0.3,,,,
2025-07-21 04:00:00+05:30,1.78,15.3,0.00955,19.1,85.5,23.3,25.8,196.0,0.425,,,,
2025-07-21 05:00:00+05:30,2.95,19.4,0.0127,18.0,86.0,20.7,25.5,46.0,0.4,,,,
2025-07-21 06:00:00+05:30,3.03,19.6,0.0129,19.2,86.0,16.7,25.4,71.5,0.6,,,,
2025-07-21 07:00:00+05:30,3.28,14.8,0.0105,28.1,86.0,11.0,25.6,107.0,0.625,,,,
2025-07-21 08:00:00+05:30,4.35,18.3,0.0133,26.6,85.3,10.4,26.2,198.0,0.35,,,,
2025-07-21 09:00:00+05:30,3.65,16.9,0.0119,28.6,81.5,11.7,27.1,211.0,0.6,,,,
2025-07-21 10:00:00+05:30,2.98,20.0,0.0131,42.3,79.3,12.2,28.0,172.0,0.65,,,,
2025-07-21 11:00:00+05:30,2.83,20.3,0.0131,34.3,78.5,23.0,28.4,184.0,0.65,,,,
2025-07-21 12:00:00+05:30,2.05,17.8,0.0111,34.0,78.0,24.0,28.4,125.0,0.525,,,,
2025-07-21 13:00:00+05:30,2.13,17.2,0.0109,34.2,78.3,22.1,28.4,130.0,0.7,,,,
2025-07-21 14:00:00+05:30,1.53,17.2,0.0104,41.7,77.5,21.5,29.3,184.0,0.95,,,,
2025-07-21 15:00:00+05:30,1.43,14.6,0.00895,50.3,73.8,15.1,30.2,194.0,0.825,,,,
2025-07-21 16:00:00+05:30,1.73,14.0,0.00885,47.6,72.3,12.7,30.0,170.0,0.75,,,,
2025-07-21 17:00:00+05:30,1.25,14.9,0.00895,41.8,74.0,12.0,29.5,204.0,0.525,,,,
2025-07-21 18:00:00+05:30,1.58,20.4,0.0121,48.0,81.8,13.3,26.4,209.0,0.975,,,,
2025-07-21 19:00:00+05:30,1.63,28.3,0.0164,39.0,84.3,19.4,24.9,185.0,0.625,,,,
2025-07-21 20:00:00+05:30,2.53,42.8,0.0248,24.9,82.8,20.6,24.8,178.0,0.45,,,,
2025-07-21 21:00:00+05:30,18.9,46.1,0.0398,18.6,84.5,22.2,24.7,192.0,0.3,,,,
2025-07-21 22:00:00+05:30,22.7,44.0,0.0419,17.4,86.0,22.3,25.2,177.0,0.3,,,,
2025-07-21 23:00:00+05:30,43.8,42.2,0.058,26.1,86.0,20.8,25.8,210.0,0.3,,,,
2025-07-22 00:00:00+05:30,54.6,33.0,0.062,27.8,87.0,26.5,25.9,199.0,0.3,,,,
2025-07-22 01:00:00+05:30,40.2,37.9,0.0528,24.7,86.0,6.9,26.1,218.0,0.3,,,,
2025-07-22 02:00:00+05:30,16.5,34.6,0.0318,31.9,86.3,7.55,25.8,210.0,0.3,,,,
2025-07-22 03:00:00+05:30,2.2,31.6,0.0186,24.0,87.5,24.4,25.6,50.8,0.3,,,,
2025-07-22 04:00:00+05:30,1.85,26.0,0.0153,19.9,88.0,10.3,25.6,69.8,0.3,,,,
2025-07-22 05:00:00+05:30,2.05,21.1,0.0129,18.8,88.5,4.65,25.6,41.5,0.325,,,,
2025-07-22 06:00:00+05:30,2.83,20.9,0.0134,19.5,89.0,2.2,25.6,54.5,0.425,,,,
2025-07-22 07:00:00+05:30,4.45,19.2,0.0138,28.4,88.5,,26.2,124.0,0.325,,,,
2025-07-22 08:00:00+05:30,3.63,17.3,0.0122,28.7,87.3,,26.8,190.0,0.4,,,,
2025-07-22 09:00:00+05:30,2.68,16.0,0.0107,30.9,80.0,,29.7,204.0,0.85,,,,
2025-07-22 10:00:00+05:30,2.33,15.7,0.0103,49.6,73.5,,30.8,171.0,0.85,,,,
2025-07-22 11:00:00+05:30,2.03,14.2,0.0092,41.0,86.0,,24.5,192.0,1.05,,,,
2025-07-22 12:00:00+05:30,3.3,22.1,0.0144,26.8,90.0,6.68,23.9,205.0,0.475,,,,
2025-07-22 13:00:00+05:30,4.2,22.4,0.0154,24.0,90.5,10.2,24.8,198.0,0.525,,,,
2025-07-22 14:00:00+05:30,,,,20.9,90.5,,23.9,190.0,0.35,,,,
2025-07-22 15:00:00+05:30,3.58,25.2,0.0163,30.3,90.5,7.95,24.8,182.0,0.35,,,,
2025-07-22 16:00:00+05:30,4.45,28.2,0.0186,34.5,88.0,3.93,26.2,183.0,0.4,,,,
2025-07-22 17:00:00+05:30,2.5,22.6,0.0141,35.5,85.8,2.65,27.2,219.0,0.3,,,,
2025-07-22 18:00:00+05:30,2.05,20.1,0.0124,64.1,83.3,4.73,27.6,197.0,0.3,,,,
2025-07-22 19:00:00+05:30,1.28,19.9,0.0116,56.3,82.3,11.9,27.6,176.0,0.3,,,,
2025-07-22 20:00:00+05:30,2.15,30.6,0.018,26.1,85.3,14.2,26.5,230.0,0.35,,,,
2025-07-22 21:00:00+05:30,2.23,27.8,0.0166,25.5,88.0,13.8,25.7,205.0,0.367,,,,
2025-07-22 22:00:00+05:30,2.08,33.2,0.0194,23.1,88.0,11.7,25.5,210.0,0.475,,,,
2025-07-22 23:00:00+05:30,1.75,23.1,0.0137,28.8,86.3,5.05,25.2,213.0,0.325,,,,
2025-07-23 00:00:00+05:30,1.77,25.0,0.0148,30.7,86.0,4.53,25.0,226.0,0.3,,,,
2025-07-23 01:00:00+05:30,10.5,35.8,0.0276,26.3,84.5,9.05,25.3,235.0,0.3,,,,
2025-07-23 02:00:00+05:30,7.63,33.5,0.024,34.6,85.3,10.9,25.0,117.0,0.3,,,,
2025-07-23 03:00:00+05:30,5.15,42.9,0.027,20.6,86.8,27.5,24.7,123.0,0.3,,,,
2025-07-23 04:00:00+05:30,4.65,30.9,0.0202,20.0,87.5,28.0,24.8,119.0,0.3,,,,
2025-07-23 05:00:00+05:30,8.27,21.5,0.0181,17.6,89.3,25.3,24.6,23.3,0.3,,,,
2025-07-23 06:00:00+05:30,15.1,16.7,0.0211,18.5,90.0,22.9,24.9,138.0,0.3,,,,
2025-07-23 07:00:00+05:30,25.0,16.5,0.0291,28.4,89.5,16.4,25.6,169.0,0.3,,,,
2025-07-23 08:00:00+05:30,17.6,20.3,0.0251,27.3,88.3,17.7,26.1,209.0,0.525,,,,
2025-07-23 09:00:00+05:30,5.48,21.3,0.0158,27.3,90.0,16.0,24.9,161.0,0.375,,,,
2025-07-23 10:00:00+05:30,6.4,24.0,0.0179,37.3,91.3,14.1,24.5,189.0,0.3,,,,
2025-07-23 11:00:00+05:30,12.2,31.9,0.0269,35.4,92.0,27.0,24.6,157.0,0.325,,,,
2025-07-23 12:00:00+05:30,12.4,23.4,0.0225,19.6,92.0,29.5,24.7,162.0,0.4,,,,
2025-07-23 13:00:00+05:30,6.85,19.9,0.0162,20.2,92.0,26.4,24.7,194.0,0.325,,,,
2025-07-23 14:00:00+05:30,5.08,22.4,0.0161,20.9,91.3,24.1,26.2,202.0,0.35,,,,
2025-07-23 15:00:00+05:30,3.43,22.4,0.0147,35.6,89.0,15.5,27.0,165.0,0.467,,,,
2025-07-23 16:00:00+05:30,3.0,23.5,0.015,34.9,87.8,14.3,27.1,165.0,0.325,,,,
2025-07-23 17:00:00+05:30,2.18,21.9,0.0134,35.2,85.3,13.6,28.1,210.0,0.3,,,,
2025-07-23 18:00:00+05:30,3.3,21.5,0.0141,44.5,81.8,14.3,28.3,172.0,0.325,,,,
2025-07-23 19:00:00+05:30,2.75,26.1,0.0162,30.4,83.3,24.1,27.6,164.0,0.3,,,,
2025-07-23 20:00:00+05:30,8.95,30.6,0.0236,18.9,86.3,26.3,26.6,55.5,0.3,,,,
2025-07-23 21:00:00+05:30,17.8,33.7,0.0324,19.4,87.0,27.9,26.3,260.0,0.3,,,,
2025-07-23 22:00:00+05:30,16.0,29.5,0.0287,17.6,88.0,26.9,26.1,273.0,0.3,,,,
2025-07-23 23:00:00+05:30,12.7,25.6,0.0239,28.3,88.0,19.9,26.1,224.0,0.3,,,,
2025-07-24 00:00:00+05:30,11.6,23.7,0.022,28.0,88.0,19.9,26.1,206.0,0.3,,,,
2025-07-24 01:00:00+05:30,22.0,22.3,0.0297,24.9,88.0,13.8,26.1,220.0,0.3,,,,
2025-07-24 02:00:00+05:30,12.8,21.4,0.0218,23.3,88.3,13.0,25.8,239.0,0.3,,,,
2025-07-24 03:00:00+05:30,1.05,27.3,0.0153,23.4,88.8,25.5,25.3,209.0,0.45,,,,
2025-07-24 04:00:00+05:30,1.53,14.0,0.00868,29.7,86.0,20.5,23.9,207.0,0.675,,,,
2025-07-24 05:00:00+05:30,1.53,13.9,0.00865,31.4,86.8,14.4,23.3,202.0,0.7,,,,
2025-07-24 06:00:00+05:30,1.6,25.2,0.0147,23.6,86.0,7.78,23.5,213.0,0.35,,,,
2025-07-24 07:00:00+05:30,3.8,28.3,0.0181,24.7,86.7,1.8,24.4,211.0,0.367,,,,
2025-07-24 08:00:00+05:30,7.78,24.2,0.0192,29.5,83.5,2.2,26.3,202.0,0.825,,,,
2025-07-24 09:00:00+05:30,6.43,18.5,0.0151,30.3,77.8,2.9,28.7,204.0,1.03,,,,
2025-07-24 10:00:00+05:30,3.88,14.8,0.011,40.3,72.3,4.45,30.8,201.0,1.4,,,,
2025-07-24 11:00:00+05:30,2.3,14.6,0.0096,35.3,68.0,15.0,32.2,202.0,1.58,,,,
2025-07-24 12:00:00+05:30,2.28,12.9,0.00873,43.0,65.8,15.7,33.5,204.0,1.38,,,,
2025-07-24 13:00:00+05:30,1.85,12.9,0.00835,49.3,65.3,14.5,33.8,201.0,1.48,,,,
2025-07-24 14:00:00+05:30,1.63,13.1,0.00825,50.3,65.0,13.9,33.9,200.0,1.18,,,,
2025-07-24 15:00:00+05:30,1.85,11.0,0.00738,42.6,64.0,8.48,34.0,204.0,1.35,,,,
2025-07-24 16:00:00+05:30,1.68,11.6,0.00753,42.6,64.5,7.78,33.5,191.0,0.725,,,,
2025-07-24 19:00:00+05:30,1.5,21.0,0.0124,42.4,69.0,14.7,31.4,197.0,0.5,,,,
2025-07-24 20:00:00+05:30,1.2,30.3,0.0171,36.2,71.0,16.6,30.4,200.0,0.4,,,,
2025-07-24 21:00:00+05:30,2.23,38.8,0.0224,29.2,74.3,17.8,29.6,182.0,0.3,,,,
2025-07-24 22:00:00+05:30,9.98,49.1,0.0342,17.2,78.3,20.3,29.0,183.0,0.3,,,,
2025-07-24 23:00:00+05:30,19.5,47.1,0.041,16.1,81.0,17.3,28.8,174.0,0.3,,,,
2025-07-25 00:00:00+05:30,29.3,42.1,0.0462,24.6,83.0,18.4,28.4,156.0,0.3,,,,
2025-07-25 01:00:00+05:30,24.6,30.9,0.0364,24.6,85.0,16.2,28.0,222.0,0.3,,,,
2025-07-25 02:00:00+05:30,25.2,29.5,0.0362,19.3,85.5,18.9,27.8,180.0,0.3,,,,
2025-07-25 03:00:00+05:30,3.85,28.0,0.018,19.7,86.0,33.6,27.3,201.0,0.3,,,,
2025-07-25 04:00:00+05:30,4.08,26.5,0.0174,19.0,86.0,24.4,27.0,197.0,0.3,,,,
2025-07-25 05:00:00+05:30,3.13,27.3,0.0171,19.2,86.0,20.1,26.9,196.0,0.3,,,,
2025-07-25 06:00:00+05:30,14.7,30.1,0.028,18.2,86.0,17.7,26.9,217.0,0.325,,,,
2025-07-25 07:00:00+05:30,4.58,23.9,0.0164,27.4,85.8,7.53,27.2,205.0,0.7,,,,
2025-07-25 08:00:00+05:30,5.28,18.7,0.0143,27.0,81.3,4.65,28.7,209.0,1.2,,,,
2025-07-25 09:00:00+05:30,4.93,19.2,0.0143,28.5,76.0,4.5,30.4,200.0,1.38,,,,
2025-07-25 10:00:00+05:30,3.13,25.2,0.016,41.8,71.8,4.03,32.2,207.0,1.35,,,,
2025-07-25 11:00:00+05:30,2.03,15.9,0.0101,35.5,68.3,13.4,33.1,206.0,1.58,,,,
2025-07-25 12:00:00+05:30,1.5,12.7,0.008,36.2,63.3,18.8,34.8,207.0,1.43,,,,
2025-07-25 13:00:00+05:30,0.967,14.3,0.0084,44.6,62.3,,35.0,204.0,1.5,,,,
2025-07-25 14:00:00+05:30,1.55,17.5,0.0106,52.5,61.8,28.3,34.9,200.0,1.45,,,,
2025-07-25 15:00:00+05:30,79.0,19.1,0.0583,57.1,62.3,104.0,34.7,208.0,1.35,,,,
2025-07-25 16:00:00+05:30,1.57,18.4,0.0111,56.7,61.5,19.9,34.5,203.0,1.45,,,,
2025-07-25 17:00:00+05:30,1.38,25.3,0.0146,56.9,61.8,15.6,34.4,217.0,1.28,,,,
2025-07-25 18:00:00+05:30,2.05,27.8,0.0165,50.9,64.0,12.8,33.3,193.0,0.775,,,,
2025-07-25 19:00:00+05:30,1.73,34.5,0.0198,43.7,66.5,14.4,32.6,198.0,0.5,,,,
2025-07-25 20:00:00+05:30,2.2,37.6,0.0218,42.7,68.8,15.9,30.9,196.0,0.9,,,,
2025-07-25 21:00:00+05:30,2.43,37.0,0.0217,30.3,76.0,14.4,28.6,196.0,0.3,,,,
2025-07-25 22:00:00+05:30,14.2,54.6,0.0406,14.4,78.5,13.9,28.7,166.0,0.3,,,,
2025-07-25 23:00:00+05:30,18.1,48.0,0.0402,20.1,78.5,11.2,29.1,195.0,0.3,,,,
2025-07-26 00:00:00+05:30,37.1,43.0,0.053,29.0,76.7,12.2,29.3,136.0,0.333,,,,
2025-07-26 01:00:00+05:30,7.4,43.1,0.0289,22.1,76.0,7.1,27.6,164.0,1.6,,,,
2025-07-26 02:00:00+05:30,1.73,27.8,0.0162,20.4,84.0,6.5,25.8,194.0,1.58,,,,
2025-07-26 03:00:00+05:30,1.85,27.2,0.0159,28.3,85.5,18.6,25.6,155.0,0.85,,,,
2025-07-26 04:00:00+05:30,2.08,30.7,0.018,25.4,84.3,13.5,26.1,133.0,1.48,,,,
2025-07-26 05:00:00+05:30,2.9,32.5,0.0197,24.2,82.0,11.4,26.5,93.0,1.4,,,,
2025-07-26 06:00:00+05:30,2.45,32.7,0.0194,25.6,82.3,10.4,26.2,154.0,0.95,,,,
2025-07-26 07:00:00+05:30,2.1,24.6,0.0148,37.6,84.0,6.63,25.8,186.0,0.525,,,,
2025-07-26 08:00:00+05:30,2.73,29.2,0.0178,34.9,82.8,5.13,27.0,189.0,0.925,,,,
2025-07-26 09:00:00+05:30,2.08,26.6,0.0159,39.5,75.5,3.48,29.4,181.0,0.925,,,,
2025-07-26 10:00:00+05:30,1.48,25.6,0.0148,54.7,71.5,1.55,30.9,173.0,1.18,,,,
2025-07-26 11:00:00+05:30,2.2,27.5,0.0165,59.5,67.8,4.45,32.0,183.0,1.18,,,,
2025-07-26 12:00:00+05:30,1.2,27.3,0.0155,57.0,68.5,5.68,31.6,179.0,0.95,,,,
2025-07-26 13:00:00+05:30,1.43,26.5,0.0152,66.9,62.3,7.0,33.0,200.0,1.0,,,,
2025-07-26 14:00:00+05:30,1.3,25.2,0.0145,84.2,60.5,3.2,33.9,179.0,1.0,,,,
2025-07-26 15:00:00+05:30,2.43,33.4,0.0197,89.2,62.5,3.23,33.5,201.0,1.05,,,,
2025-07-26 16:00:00+05:30,1.4,36.2,0.0204,91.2,62.3,1.23,33.3,174.0,0.85,,,,
2025-07-26 17:00:00+05:30,2.07,35.9,0.0208,66.6,59.7,0.4,33.4,195.0,0.9,,,,
2025-07-26 18:00:00+05:30,2.17,34.4,0.0201,66.3,58.7,1.3,33.4,169.0,0.6,,,,
2025-07-26 19:00:00+05:30,1.68,38.1,0.0216,55.5,64.5,10.3,32.1,95.0,0.375,,,,
2025-07-26 20:00:00+05:30,1.73,56.7,0.0316,39.3,70.3,12.0,30.5,128.0,0.325,,,,
2025-07-26 21:00:00+05:30,1.98,51.1,0.0287,34.5,73.3,14.1,30.1,188.0,0.35,,,,
2025-07-26 22:00:00+05:30,2.63,50.5,0.029,23.2,75.8,14.5,29.6,144.0,0.3,,,,
2025-07-26 23:00:00+05:30,3.4,57.2,0.0332,29.3,75.5,10.8,29.7,208.0,0.3,,,,
2025-07-27 00:00:00+05:30,5.13,58.0,0.0351,22.2,78.3,9.83,28.9,115.0,0.3,,,,
2025-07-27 01:00:00+05:30,37.8,56.8,0.0609,24.4,82.0,12.8,28.3,254.0,0.3,,,,
2025-07-27 02:00:00+05:30,20.0,53.5,0.0447,8.05,82.8,13.2,27.9,136.0,0.3,,,,
2025-07-27 03:00:00+05:30,7.5,39.5,0.0271,19.3,85.3,22.8,27.3,143.0,0.3,,,,
2025-07-27 04:00:00+05:30,12.8,39.2,0.0312,21.5,86.8,16.3,27.3,234.0,0.3,,,,
2025-07-27 05:00:00+05:30,23.1,40.5,0.0403,21.4,87.0,17.8,27.5,85.0,0.3,,,,
2025-07-27 06:00:00+05:30,26.5,42.5,0.0442,18.1,85.0,16.0,27.3,88.8,0.6,,,,
2025-07-27 07:00:00+05:30,4.5,38.2,0.024,29.1,80.3,11.3,27.5,151.0,0.475,,,,
2025-07-27 08:00:00+05:30,3.13,35.6,0.0215,29.8,79.8,10.0,28.0,144.0,0.875,,,,
2025-07-27 09:00:00+05:30,1.95,35.7,0.0206,32.0,73.8,9.3,29.5,155.0,1.7,,,,
2025-07-27 10:00:00+05:30,1.83,32.2,0.0186,48.5,70.3,9.95,30.3,162.0,1.85,,,,
2025-07-27 11:00:00+05:30,2.0,29.9,0.0176,49.2,63.0,11.2,33.0,163.0,1.85,,,,
2025-07-27 12:00:00+05:30,1.73,29.6,0.0172,45.4,65.0,11.0,31.7,189.0,1.2,,,,
2025-07-27 13:00:00+05:30,1.45,29.0,0.0166,50.7,62.3,11.1,33.3,169.0,1.78,,,,
2025-07-27 14:00:00+05:30,1.85,29.6,0.0173,44.5,62.5,9.88,33.6,174.0,1.48,,,,
2025-07-27 15:00:00+05:30,2.13,33.5,0.0195,59.1,63.0,9.23,32.9,170.0,1.3,,,,
2025-07-27 16:00:00+05:30,1.23,35.8,0.0201,62.8,62.3,8.73,33.1,147.0,1.4,,,,
2025-07-27 17:00:00+05:30,1.45,35.8,0.0202,62.7,61.8,8.05,33.1,143.0,1.43,,,,
2025-07-27 18:00:00+05:30,1.05,37.7,0.0209,60.2,61.8,9.28,33.0,129.0,1.1,,,,
2025-07-27 19:00:00+05:30,2.1,36.1,0.0209,50.1,63.8,12.1,32.2,147.0,1.1,,,,
2025-07-27 20:00:00+05:30,1.67,42.3,0.0235,39.9,67.0,12.8,31.3,119.0,1.6,,,,
2025-07-27 21:00:00+05:30,2.4,55.3,0.0314,28.8,71.3,12.8,30.3,167.0,0.75,,,,
2025-07-27 22:00:00+05:30,2.75,45.1,0.0262,26.7,73.0,12.0,29.9,155.0,0.85,,,,
2025-07-27 23:00:00+05:30,2.25,40.2,0.0232,29.3,73.8,10.5,29.8,153.0,0.85,,,,
2025-07-28 00:00:00+05:30,2.3,43.1,0.0248,29.5,75.0,8.33,29.2,157.0,0.8,,,,
2025-07-28 01:00:00+05:30,3.05,39.5,0.0235,29.8,75.5,13.9,29.0,125.0,1.4,,,,
2025-07-28 02:00:00+05:30,2.63,37.7,0.0222,12.1,76.5,15.4,28.9,138.0,0.95,,,,
2025-07-28 03:00:00+05:30,2.7,28.6,0.0174,24.6,78.8,25.5,28.2,200.0,0.425,,,,
2025-07-28 04:00:00+05:30,2.4,31.2,0.0185,26.8,80.3,25.0,27.8,160.0,0.475,,,,
2025-07-28 05:00:00+05:30,2.2,31.9,0.0187,27.3,82.0,22.0,27.4,138.0,0.3,,,,
2025-07-28 06:00:00+05:30,2.83,33.0,0.0198,19.2,82.8,20.8,27.4,179.0,0.35,,,,
2025-07-28 07:00:00+05:30,3.88,35.7,0.0222,29.2,82.0,17.6,27.8,152.0,0.6,,,,
2025-07-28 08:00:00+05:30,4.15,38.7,0.024,31.2,80.0,14.5,28.8,191.0,0.7,,,,
2025-07-28 09:00:00+05:30,1.73,38.3,0.0217,36.4,75.5,14.3,29.5,169.0,0.75,,,,
2025-07-28 10:00:00+05:30,2.5,35.2,0.0208,53.9,71.8,16.4,31.2,197.0,1.05,,,,
2025-07-28 11:00:00+05:30,2.23,30.6,0.0181,55.5,69.8,18.0,31.6,204.0,0.775,,,,
2025-07-28 12:00:00+05:30,1.6,29.1,0.0168,47.8,71.3,16.6,31.4,162.0,0.767,,,,
2025-07-28 13:00:00+05:30,1.98,31.4,0.0183,65.6,62.8,17.1,34.2,182.0,1.0,,,,
2025-07-28 14:00:00+05:30,1.68,32.8,0.0188,59.4,64.8,15.1,33.2,151.0,0.875,,,,
2025-07-28 15:00:00+05:30,2.13,39.1,0.0226,82.4,61.8,13.6,34.1,137.0,1.23,,,,
2025-07-28 16:00:00+05:30,1.5,38.5,0.0217,90.6,64.8,13.5,32.9,192.0,0.975,,,,
2025-07-28 17:00:00+05:30,2.15,38.4,0.0221,51.6,76.5,13.7,28.8,189.0,0.975,,,,
2025-07-28 18:00:00+05:30,1.95,42.5,0.0242,59.0,77.5,15.9,29.6,188.0,0.625,,,,
2025-07-28 19:00:00+05:30,1.43,38.5,0.0211,60.8,76.8,118.0,29.8,177.0,0.375,,,,
2025-07-28 20:00:00+05:30,1.98,42.3,0.0241,44.0,77.8,190.0,29.3,164.0,0.3,,,,
2025-07-28 21:00:00+05:30,2.25,54.5,0.0308,29.9,79.3,,29.2,119.0,0.775,,,,
2025-07-28 22:00:00+05:30,2.15,42.2,0.0242,28.2,85.8,,26.4,201.0,1.33,,,,
2025-07-28 23:00:00+05:30,2.18,37.8,0.0219,42.8,91.3,,24.9,184.0,0.35,,,,
2025-07-29 00:00:00+05:30,2.57,46.1,0.0266,33.6,92.0,,25.1,114.0,0.3,,,,
2025-07-29 01:00:00+05:30,6.65,56.6,0.0355,30.2,92.0,11.2,25.8,138.0,0.35,,,,
2025-07-29 02:00:00+05:30,3.15,39.9,0.0238,28.4,92.0,14.4,25.8,143.0,0.55,,,,
2025-07-29 03:00:00+05:30,1.8,25.0,0.0148,28.0,92.0,20.4,25.2,112.0,0.667,,,,
2025-07-29 04:00:00+05:30,2.85,25.3,0.0158,25.3,92.0,13.9,25.2,142.0,0.3,,,,
2025-07-29 05:00:00+05:30,3.3,25.5,0.0162,20.5,92.5,10.7,25.2,104.0,0.3,,,,
2025-07-29 06:00:00+05:30,4.43,25.5,0.0172,23.7,93.0,10.3,25.6,193.0,0.3,,,,
2025-07-29 07:00:00+05:30,5.83,33.5,0.0226,27.5,93.0,8.7,25.8,191.0,0.325,,,,
2025-07-29 08:00:00+05:30,9.83,37.2,0.0278,24.1,92.0,9.85,25.9,149.0,0.4,,,,
2025-07-29 09:00:00+05:30,7.15,38.8,0.0265,21.6,92.0,12.6,25.5,159.0,0.55,,,,
2025-07-29 10:00:00+05:30,3.05,36.2,0.0218,21.5,93.0,16.7,24.1,171.0,0.425,,,,
2025-07-29 11:00:00+05:30,4.63,35.8,0.0228,82.8,93.0,26.1,24.3,152.0,0.3,,,,
2025-07-29 12:00:00+05:30,3.9,40.3,0.0246,26.5,92.0,18.5,25.8,151.0,0.9,,,,
2025-07-29 13:00:00+05:30,3.2,35.7,0.0215,29.5,91.8,17.1,23.4,126.0,1.8,,,,
2025-07-29 14:00:00+05:30,2.68,37.7,0.0222,30.3,91.0,15.1,23.7,176.0,0.725,,,,
2025-07-29 15:00:00+05:30,3.03,41.7,0.0247,33.0,90.0,13.1,24.5,152.0,0.85,,,,
2025-07-29 16:00:00+05:30,2.7,46.0,0.0267,31.1,88.0,14.9,25.7,137.0,1.38,,,,
2025-07-29 17:00:00+05:30,2.38,38.7,0.0225,31.5,85.5,11.3,26.4,151.0,0.85,,,,
2025-07-29 18:00:00+05:30,3.35,39.5,0.0238,39.4,85.0,0.6,26.5,97.0,0.775,,,,
2025-07-29 19:00:00+05:30,6.73,43.5,0.0286,26.2,86.3,26.2,26.3,213.0,0.3,,,,
2025-07-29 20:00:00+05:30,11.2,48.0,0.0346,23.7,87.3,33.9,26.3,156.0,0.375,,,,
2025-07-29 21:00:00+05:30,15.3,50.1,0.0391,24.2,86.0,33.4,26.4,123.0,0.95,,,,
2025-07-29 22:00:00+05:30,8.3,42.8,0.0295,24.6,85.0,35.0,26.5,114.0,0.675,,,,
2025-07-29 23:00:00+05:30,7.48,40.9,0.0278,29.1,85.5,28.4,26.4,146.0,0.525,,,,
2025-07-30 00:00:00+05:30,5.57,36.1,0.0237,29.8,85.7,23.4,26.2,94.3,1.1,,,,
2025-07-30 01:00:00+05:30,5.1,37.3,0.024,27.5,86.0,,25.7,122.0,1.2,,,,
2025-07-30 02:00:00+05:30,4.0,34.7,0.0217,23.6,86.5,18.4,25.5,135.0,0.95,,,,
