Local Time,NO,NO2,NOX,PM25,RELATIVEHUMIDITY,SO2,TEMPERATURE,WIND_DIRECTION,WIND_SPEED,PM10,CO,O3,NH3
2025-11-06 21:00:00+05:30,24.5,37.9,0.0401,64.8,71.0,23.9,17.1,324.0,0.0,,,,
2025-11-06 22:00:00+05:30,24.5,37.5,0.0399,72.2,71.4,23.5,17.1,324.0,0.0,,,,
2025-11-06 23:00:00+05:30,24.6,37.5,0.0399,84.0,68.7,23.7,17.8,324.0,0.268,,,,
2025-11-07 00:00:00+05:30,24.6,37.7,0.04,87.0,69.4,24.6,16.7,324.0,0.0,,,,
2025-11-07 01:00:00+05:30,18.9,46.6,0.0401,105.0,68.3,23.9,16.9,321.0,0.29,,,,
2025-11-07 02:00:00+05:30,18.4,47.1,0.0401,128.0,70.5,23.5,15.9,318.0,0.145,,,,
2025-11-07 03:00:00+05:30,18.3,47.1,0.0399,136.0,74.5,23.6,14.4,318.0,0.0,,,,
2025-11-07 04:00:00+05:30,18.5,47.0,0.0401,135.0,75.7,23.5,13.8,318.0,0.0,,,,
2025-11-07 05:00:00+05:30,18.5,46.9,0.04,147.0,76.5,23.7,13.1,318.0,0.0,,,,
2025-11-07 06:00:00+05:30,18.1,46.9,0.0397,168.0,76.9,24.1,12.8,318.0,0.0,,,,
2025-11-07 07:00:00+05:30,18.6,47.0,0.0401,177.0,77.3,23.4,12.9,318.0,0.0,,,,
2025-11-07 08:00:00+05:30,18.4,47.0,0.0399,157.0,71.6,23.2,15.1,318.0,0.0825,,,,
2025-11-07 09:00:00+05:30,18.3,46.9,0.0398,139.0,64.4,23.4,18.1,322.0,0.545,,,,
2025-11-07 10:00:00+05:30,18.2,47.1,0.0398,129.0,59.4,24.0,20.5,267.0,0.735,,,,
2025-11-07 11:00:00+05:30,18.5,46.9,0.04,139.0,56.1,23.7,23.0,146.0,0.688,,,,
2025-11-07 12:00:00+05:30,15.7,39.8,0.0342,123.0,49.1,24.5,25.9,241.0,0.793,,,,
2025-11-07 13:00:00+05:30,15.8,41.4,0.0349,139.0,44.1,24.3,27.5,221.0,1.07,,,,
2025-11-07 14:00:00+05:30,16.0,41.2,0.0349,88.8,40.6,23.8,29.0,279.0,0.605,,,,
2025-11-07 15:00:00+05:30,16.1,41.4,0.0351,74.3,41.1,24.0,27.4,265.0,0.588,,,,
2025-11-07 16:00:00+05:30,15.9,41.4,0.0349,57.0,44.5,24.0,25.6,301.0,0.108,,,,
2025-11-07 17:00:00+05:30,16.0,41.4,0.035,54.3,49.9,24.2,23.6,301.0,0.0,,,,
2025-11-07 18:00:00+05:30,16.0,41.4,0.035,47.3,59.2,24.5,20.0,301.0,0.0,,,,
2025-11-07 19:00:00+05:30,16.2,41.3,0.0351,56.8,65.6,23.9,18.0,301.0,0.0,,,,
2025-11-07 20:00:00+05:30,16.0,41.2,0.0349,76.4,68.3,23.7,17.3,301.0,0.0,,,,
2025-11-07 21:00:00+05:30,16.2,40.8,0.035,93.3,70.7,23.6,16.4,301.0,0.0,,,,
2025-11-07 22:00:00+05:30,19.2,36.6,0.0351,94.9,71.9,23.8,16.0,301.0,0.0,,,,
2025-11-07 23:00:00+05:30,19.8,35.8,0.0352,93.5,72.4,23.5,15.5,301.0,0.0,,,,
2025-11-08 00:00:00+05:30,19.5,35.5,0.0348,100.0,73.1,24.3,15.2,301.0,0.0,,,,
2025-11-08 01:00:00+05:30,19.7,35.9,0.0351,108.0,73.6,23.7,14.7,301.0,0.0,,,,
2025-11-08 02:00:00+05:30,19.7,35.7,0.035,106.0,74.0,23.6,14.5,301.0,0.0,,,,
2025-11-08 03:00:00+05:30,19.7,35.7,0.035,110.0,73.8,23.6,14.1,301.0,0.0,,,,
2025-11-08 04:00:00+05:30,19.8,35.7,0.0351,122.0,73.8,23.3,13.6,301.0,0.0,,,,
2025-11-08 05:00:00+05:30,19.5,35.7,0.0349,137.0,75.3,23.7,12.9,301.0,0.0,,,,
2025-11-08 06:00:00+05:30,19.7,35.6,0.0349,145.0,75.9,24.3,12.5,301.0,0.0,,,,
2025-11-08 07:00:00+05:30,19.8,35.6,0.0351,143.0,76.3,23.6,12.3,301.0,0.0,,,,
2025-11-08 08:00:00+05:30,20.4,34.5,0.035,159.0,73.6,23.3,14.1,301.0,0.0,,,,
2025-11-08 09:00:00+05:30,21.8,32.2,0.0349,174.0,66.3,23.7,17.7,262.0,0.845,,,,
2025-11-08 10:00:00+05:30,21.9,32.0,0.0348,173.0,59.8,24.2,19.8,236.0,0.593,,,,
2025-11-08 11:00:00+05:30,22.2,31.8,0.0349,168.0,54.8,24.4,22.4,222.0,0.53,,,,
2025-11-08 12:00:00+05:30,22.3,32.1,0.0351,154.0,45.4,25.1,24.8,278.0,1.48,,,,
2025-11-08 13:00:00+05:30,22.3,32.1,0.0352,104.0,42.9,24.2,26.0,258.0,1.5,,,,
2025-11-08 14:00:00+05:30,22.2,31.9,0.035,83.2,41.9,24.4,26.4,294.0,1.16,,,,
2025-11-08 15:00:00+05:30,22.9,30.6,0.035,85.5,42.5,24.4,25.8,307.0,0.698,,,,
2025-11-08 16:00:00+05:30,24.6,28.2,0.035,86.3,45.8,24.3,24.7,302.0,0.348,,,,
2025-11-08 17:00:00+05:30,24.6,28.2,0.0351,82.7,54.9,24.1,22.3,304.0,0.0,,,,
2025-11-08 18:00:00+05:30,24.6,31.9,0.0365,82.8,64.4,24.4,18.9,304.0,0.0,,,,
2025-11-08 19:00:00+05:30,24.9,37.7,0.0403,82.2,69.9,24.1,16.8,304.0,0.0,,,,
2025-11-08 20:00:00+05:30,24.8,37.4,0.04,95.0,71.7,23.5,16.2,304.0,0.0,,,,
2025-11-08 21:00:00+05:30,23.4,41.7,0.0406,119.0,71.9,23.4,15.7,304.0,0.0,,,,
2025-11-08 22:00:00+05:30,18.3,54.1,0.0435,115.0,72.6,23.4,15.2,304.0,0.0,,,,
2025-11-08 23:00:00+05:30,18.3,54.7,0.0439,110.0,73.1,23.5,14.8,304.0,0.0,,,,
2025-11-09 00:00:00+05:30,18.2,54.6,0.0438,117.0,71.1,24.0,15.0,304.0,0.0,,,,
2025-11-09 01:00:00+05:30,18.4,54.7,0.044,110.0,70.4,23.5,14.6,304.0,0.0,,,,
2025-11-09 02:00:00+05:30,18.5,54.7,0.0441,110.0,70.4,23.4,14.4,304.0,0.0,,,,
2025-11-09 03:00:00+05:30,18.3,54.7,0.0439,111.0,70.9,23.5,14.0,304.0,0.0,,,,
2025-11-09 04:00:00+05:30,18.5,54.5,0.0441,124.0,71.6,23.6,13.7,304.0,0.0,,,,
2025-11-09 05:00:00+05:30,18.6,54.6,0.0442,136.0,73.8,23.5,13.1,304.0,0.0,,,,
2025-11-09 06:00:00+05:30,18.3,54.5,0.0439,139.0,75.2,24.1,12.7,304.0,0.0,,,,
2025-11-09 07:00:00+05:30,18.6,50.8,0.0426,135.0,76.6,23.3,12.4,307.0,0.0,,,,
2025-11-09 08:00:00+05:30,18.5,45.3,0.0391,139.0,72.6,23.0,14.4,311.0,0.0,,,,
2025-11-09 09:00:00+05:30,18.3,45.1,0.0389,149.0,67.2,23.3,17.5,254.0,0.185,,,,
2025-11-09 10:00:00+05:30,18.7,45.1,0.0392,143.0,61.8,23.8,20.2,141.0,0.585,,,,
2025-11-09 11:00:00+05:30,18.4,45.2,0.039,128.0,58.7,24.3,22.6,201.0,1.06,,,,
2025-11-09 12:00:00+05:30,18.5,45.1,0.039,120.0,53.4,24.3,25.6,210.0,0.855,,,,
2025-11-09 13:00:00+05:30,18.4,45.1,0.039,96.0,45.0,23.8,26.8,280.0,1.86,,,,
2025-11-09 14:00:00+05:30,18.4,45.1,0.039,48.0,42.3,23.9,27.6,255.0,1.49,,,,
2025-11-09 15:00:00+05:30,18.3,45.2,0.0389,38.5,43.0,24.0,26.8,290.0,1.09,,,,
2025-11-09 16:00:00+05:30,18.8,44.5,0.0392,37.8,44.1,24.0,25.8,311.0,1.05,,,,
2025-11-09 17:00:00+05:30,22.0,39.8,0.0391,40.5,52.7,23.9,23.1,301.0,0.0,,,,
2025-11-09 18:00:00+05:30,22.0,39.6,0.0389,48.0,62.5,24.0,19.6,300.0,0.0,,,,
2025-11-09 19:00:00+05:30,22.3,39.4,0.0391,73.0,68.0,23.6,17.7,300.0,0.0,,,,
2025-11-09 20:00:00+05:30,22.2,39.4,0.039,95.7,70.5,23.5,17.0,300.0,0.0,,,,
2025-11-09 21:00:00+05:30,21.9,39.6,0.0389,106.0,71.9,23.5,16.3,300.0,0.0,,,,
2025-11-09 22:00:00+05:30,23.0,38.1,0.0392,107.0,73.2,23.7,15.7,301.0,0.0,,,,
2025-11-09 23:00:00+05:30,26.6,32.3,0.0389,113.0,73.7,23.9,15.2,301.0,0.0,,,,
2025-11-10 00:00:00+05:30,26.7,32.1,0.0388,117.0,74.2,24.5,14.9,301.0,0.0,,,,
2025-11-10 01:00:00+05:30,27.2,31.9,0.0391,113.0,73.9,23.7,14.5,301.0,0.0,,,,
2025-11-10 02:00:00+05:30,27.1,31.9,0.039,114.0,73.3,23.7,14.5,301.0,0.0,,,,
2025-11-10 03:00:00+05:30,27.1,32.0,0.0391,110.0,74.5,23.6,14.0,301.0,0.0,,,,
2025-11-10 04:00:00+05:30,26.5,32.1,0.0386,119.0,77.0,23.8,13.1,301.0,0.0,,,,
2025-11-10 05:00:00+05:30,27.0,32.0,0.0389,128.0,75.8,23.9,13.0,301.0,0.0,,,,
2025-11-10 06:00:00+05:30,26.5,32.0,0.0386,135.0,76.9,24.0,12.6,301.0,0.0,,,,
2025-11-10 07:00:00+05:30,27.3,31.9,0.0392,142.0,79.2,23.5,12.4,301.0,0.015,,,,
2025-11-10 08:00:00+05:30,27.1,33.8,0.0399,143.0,75.0,23.5,15.0,191.0,0.798,,,,
2025-11-10 09:00:00+05:30,27.0,35.6,0.0409,148.0,69.4,24.1,17.3,236.0,1.38,,,,
2025-11-10 10:00:00+05:30,27.1,35.6,0.0409,147.0,63.1,24.2,19.8,246.0,0.768,,,,
2025-11-10 11:00:00+05:30,27.0,35.9,0.0411,158.0,58.2,24.5,22.6,233.0,0.318,,,,
2025-11-10 18:00:00+05:30,26.8,35.7,0.0408,105.0,67.5,24.1,18.1,311.0,0.0,,,,
2025-11-10 19:00:00+05:30,27.1,35.7,0.041,130.0,72.4,24.3,16.9,311.0,0.0,,,,
2025-11-10 20:00:00+05:30,27.1,35.7,0.0411,146.0,74.1,23.9,16.6,311.0,0.0,,,,
2025-11-10 21:00:00+05:30,27.0,35.5,0.0408,169.0,75.6,23.9,15.9,311.0,0.0,,,,
2025-11-10 22:00:00+05:30,27.2,35.7,0.0411,177.0,74.8,23.9,15.7,311.0,0.0,,,,
2025-11-10 23:00:00+05:30,27.2,35.7,0.0411,173.0,76.5,24.3,15.1,311.0,0.0525,,,,
2025-11-11 00:00:00+05:30,27.0,35.6,0.0409,168.0,74.9,24.1,15.7,315.0,0.0167,,,,
2025-11-11 01:00:00+05:30,27.1,35.9,0.0412,173.0,74.5,23.9,15.1,319.0,0.0,,,,
2025-11-11 02:00:00+05:30,27.2,35.8,0.0411,164.0,75.2,23.6,14.3,319.0,0.0,,,,
2025-11-11 03:00:00+05:30,27.2,35.8,0.0411,167.0,74.7,23.6,14.1,319.0,0.0,,,,
2025-11-11 04:00:00+05:30,27.2,35.6,0.0411,165.0,77.3,23.7,13.5,319.0,0.0,,,,
2025-11-11 05:00:00+05:30,27.1,35.7,0.0411,180.0,79.9,24.1,13.0,319.0,0.0,,,,
2025-11-11 06:00:00+05:30,27.2,35.7,0.0411,204.0,82.9,23.8,12.5,319.0,0.0,,,,
2025-11-11 07:00:00+05:30,27.2,35.8,0.0411,208.0,83.9,23.5,12.4,319.0,0.0,,,,
2025-11-11 08:00:00+05:30,25.3,38.8,0.0411,188.0,78.0,23.6,14.4,319.0,0.0675,,,,
2025-11-11 09:00:00+05:30,24.6,39.5,0.041,187.0,70.1,23.7,16.9,293.0,0.138,,,,
2025-11-11 10:00:00+05:30,24.6,39.6,0.041,190.0,66.7,23.8,19.8,243.0,0.095,,,,
2025-11-11 11:00:00+05:30,24.6,39.5,0.041,179.0,60.2,24.8,23.0,172.0,0.143,,,,
2025-11-11 12:00:00+05:30,24.0,56.3,0.0465,150.0,55.0,24.5,25.5,151.0,0.31,,,,
2025-11-11 13:00:00+05:30,17.2,65.8,0.0473,141.0,46.3,24.7,27.3,260.0,0.545,,,,
2025-11-11 14:00:00+05:30,18.4,66.8,0.05,99.0,40.5,25.0,27.4,316.0,1.35,,,,
2025-11-11 15:00:00+05:30,18.4,84.3,0.0593,78.0,39.9,25.5,26.9,312.0,1.33,,,,
2025-11-11 16:00:00+05:30,18.6,65.2,0.0515,66.3,44.7,25.0,25.6,313.0,0.177,,,,
2025-11-11 17:00:00+05:30,18.4,56.3,0.0449,66.5,54.3,24.6,22.7,314.0,0.0,,,,
2025-11-11 18:00:00+05:30,18.7,56.4,0.0452,74.8,62.4,24.2,19.2,314.0,0.0,,,,
2025-11-11 19:00:00+05:30,18.3,56.2,0.0448,97.5,68.2,24.0,17.4,314.0,0.0,,,,
2025-11-11 20:00:00+05:30,18.6,56.4,0.0451,130.0,70.1,23.9,16.5,314.0,0.0,,,,
2025-11-11 21:00:00+05:30,18.3,56.5,0.0449,129.0,70.4,24.0,16.2,314.0,0.0,,,,
2025-11-11 22:00:00+05:30,21.2,46.9,0.043,125.0,70.2,24.0,16.2,315.0,0.0,,,,
2025-11-11 23:00:00+05:30,24.4,37.6,0.0399,141.0,69.6,24.6,16.5,338.0,0.055,,,,
2025-11-12 00:00:00+05:30,24.8,37.4,0.0401,164.0,72.0,24.4,15.4,345.0,0.0,,,,
2025-11-12 01:00:00+05:30,24.8,37.8,0.0402,206.0,71.3,24.4,15.8,348.0,0.0,,,,
2025-11-12 02:00:00+05:30,24.8,37.5,0.0402,215.0,72.7,24.2,14.7,348.0,0.0,,,,
2025-11-12 03:00:00+05:30,24.7,37.5,0.04,227.0,74.9,23.9,13.7,348.0,0.0,,,,
2025-11-12 04:00:00+05:30,24.6,37.5,0.04,214.0,77.2,23.9,13.3,348.0,0.0,,,,
2025-11-12 05:00:00+05:30,24.6,37.6,0.04,212.0,79.2,24.4,12.8,348.0,0.0,,,,
2025-11-12 06:00:00+05:30,24.8,37.7,0.0402,214.0,79.4,23.9,13.6,272.0,0.0275,,,,
2025-11-12 07:00:00+05:30,24.9,37.4,0.0401,212.0,80.9,23.8,13.2,250.0,0.0,,,,
2025-11-12 08:00:00+05:30,23.5,39.0,0.0397,193.0,75.5,22.3,14.8,251.0,0.168,,,,
2025-11-12 09:00:00+05:30,22.0,41.3,0.0398,199.0,69.1,21.6,17.3,250.0,0.175,,,,
2025-11-12 10:00:00+05:30,22.1,41.4,0.04,214.0,64.3,21.9,20.0,250.0,0.105,,,,
2025-11-12 11:00:00+05:30,22.0,41.5,0.0399,190.0,58.7,22.5,23.0,142.0,0.265,,,,
2025-11-12 12:00:00+05:30,22.3,41.3,0.0401,149.0,50.8,22.7,25.6,190.0,0.475,,,,
2025-11-12 13:00:00+05:30,24.1,46.3,0.044,61.6,44.8,23.3,27.5,173.0,0.453,,,,
2025-11-12 14:00:00+05:30,24.6,64.1,0.0533,25.0,44.1,3670000000000000.0,26.8,281.0,1.83,,,,
2025-11-12 15:00:00+05:30,24.9,79.9,0.062,98.7,44.9,30.4,26.3,301.0,1.96,,,,
2025-11-12 16:00:00+05:30,24.6,83.3,0.0649,94.3,48.3,28.6,25.4,310.0,0.265,,,,
2025-11-12 17:00:00+05:30,19.2,65.2,0.0502,86.3,56.9,27.1,22.3,310.0,0.0,,,,
2025-11-12 18:00:00+05:30,18.4,66.0,0.0501,84.8,64.9,26.4,19.2,310.0,0.0,,,,
2025-11-12 19:00:00+05:30,18.4,65.8,0.05,94.3,70.1,26.0,17.2,310.0,0.0,,,,
2025-11-12 20:00:00+05:30,18.6,65.6,0.05,89.0,72.7,25.8,16.2,310.0,0.0,,,,
2025-11-12 21:00:00+05:30,18.3,65.9,0.05,129.0,77.6,25.8,15.5,310.0,0.0,,,,
2025-11-12 22:00:00+05:30,18.5,65.9,0.0501,145.0,79.3,25.5,15.0,310.0,0.0,,,,
2025-11-12 23:00:00+05:30,18.7,65.5,0.05,158.0,78.5,25.8,14.7,310.0,0.0,,,,
2025-11-13 00:00:00+05:30,18.7,59.9,0.0477,166.0,76.8,25.4,14.8,310.0,0.0,,,,
2025-11-13 01:00:00+05:30,18.5,54.5,0.0441,157.0,77.6,25.5,14.4,310.0,0.0,,,,
2025-11-13 02:00:00+05:30,18.7,54.5,0.0441,154.0,77.6,25.3,14.5,310.0,0.0,,,,
2025-11-13 03:00:00+05:30,18.5,54.5,0.044,148.0,78.9,25.4,14.0,310.0,0.0,,,,
2025-11-13 04:00:00+05:30,18.4,54.4,0.0439,170.0,80.7,25.2,13.5,310.0,0.0,,,,
2025-11-13 05:00:00+05:30,18.3,54.5,0.0439,202.0,82.6,25.5,13.1,310.0,0.0,,,,
2025-11-13 06:00:00+05:30,18.4,54.5,0.0439,194.0,83.9,25.4,12.6,310.0,0.0,,,,
2025-11-13 07:00:00+05:30,17.8,56.0,0.0441,187.0,84.7,25.2,12.3,310.0,0.0,,,,
2025-11-13 08:00:00+05:30,13.8,61.7,0.044,184.0,78.0,25.1,14.3,306.0,0.04,,,,
2025-11-13 09:00:00+05:30,13.3,62.1,0.0439,192.0,71.5,25.5,16.6,192.0,0.0925,,,,
2025-11-13 10:00:00+05:30,13.5,62.0,0.0439,187.0,66.7,26.2,19.3,154.0,0.0,,,,
2025-11-13 11:00:00+05:30,13.5,62.3,0.0441,164.0,60.2,26.9,22.2,177.0,0.23,,,,
2025-11-13 12:00:00+05:30,13.6,62.9,0.044,135.0,53.0,27.7,24.3,277.0,0.775,,,,
2025-11-13 13:00:00+05:30,17.7,76.0,0.0547,103.0,48.7,27.0,26.8,187.0,0.385,,,,
2025-11-13 14:00:00+05:30,18.6,75.3,0.0552,104.0,46.4,27.4,27.2,101.0,0.45,,,,
2025-11-13 15:00:00+05:30,18.4,82.5,0.0584,97.7,47.2,27.5,26.1,261.0,0.11,,,,
2025-11-13 16:00:00+05:30,18.3,84.6,0.0599,94.0,50.0,27.2,24.5,284.0,0.055,,,,
2025-11-13 17:00:00+05:30,18.5,61.1,0.0496,84.1,57.1,26.7,22.0,337.0,0.0,,,,
2025-11-13 18:00:00+05:30,18.5,37.7,0.0352,79.8,67.0,26.4,18.6,337.0,0.0,,,,
2025-11-13 19:00:00+05:30,18.6,37.8,0.0352,101.0,72.5,26.0,16.9,337.0,0.0,,,,
2025-11-13 20:00:00+05:30,18.6,37.6,0.0351,132.0,75.1,26.0,16.2,337.0,0.0,,,,
2025-11-13 21:00:00+05:30,18.6,37.4,0.0351,157.0,75.8,26.0,15.9,337.0,0.0,,,,
2025-11-13 22:00:00+05:30,18.9,39.4,0.036,154.0,77.4,26.1,15.3,337.0,0.0,,,,
2025-11-13 23:00:00+05:30,24.2,47.2,0.0448,152.0,78.1,26.4,14.7,337.0,0.0,,,,
2025-11-14 00:00:00+05:30,24.8,47.2,0.0452,142.0,78.6,25.6,14.4,337.0,0.0,,,,
2025-11-14 02:00:00+05:30,24.4,66.0,0.055,0.04,77.9,25.6,13.8,337.0,0.0,,,,
2025-11-14 03:00:00+05:30,24.6,65.9,0.055,0.0,76.4,25.6,14.0,337.0,0.0175,,,,
2025-11-14 04:00:00+05:30,24.7,65.8,0.0551,250.0,75.0,25.6,13.9,337.0,0.0,,,,
2025-11-14 05:00:00+05:30,24.5,65.7,0.0548,735.0,78.1,26.0,13.0,337.0,0.0,,,,
2025-11-14 06:00:00+05:30,25.0,65.6,0.0552,201.0,79.6,25.3,12.6,337.0,0.0,,,,
2025-11-14 07:00:00+05:30,20.1,56.4,0.0467,750.0,82.2,25.8,12.3,337.0,0.0,,,,
2025-11-14 08:00:00+05:30,18.0,56.3,0.0446,576.0,77.3,26.1,14.0,286.0,0.653,,,,
2025-11-14 09:00:00+05:30,18.4,40.9,0.0376,496.0,71.0,26.3,16.1,243.0,0.865,,,,
2025-11-14 10:00:00+05:30,18.5,37.5,0.035,314.0,67.2,26.2,18.6,210.0,0.45,,,,
2025-11-14 11:00:00+05:30,18.5,37.5,0.035,113.0,62.2,26.7,21.1,156.0,0.293,,,,
2025-11-14 12:00:00+05:30,18.6,37.7,0.0351,453.0,58.5,26.5,23.7,74.3,0.513,,,,
2025-11-14 13:00:00+05:30,18.9,37.7,0.0354,197.0,52.8,28.2,26.0,242.0,0.52,,,,
2025-11-14 14:00:00+05:30,18.5,37.5,0.0349,85.3,47.6,28.5,26.5,253.0,0.765,,,,
2025-11-14 15:00:00+05:30,18.4,53.6,0.0424,330.0,47.1,27.9,25.9,69.9,0.193,,,,
2025-11-14 16:00:00+05:30,18.2,53.2,0.044,238.0,49.0,28.5,24.4,353.0,0.0525,,,,
2025-11-14 17:00:00+05:30,18.2,46.9,0.0397,197.0,57.8,28.8,22.0,358.0,0.0,,,,
2025-11-14 18:00:00+05:30,18.4,47.2,0.0401,207.0,67.7,28.6,18.6,358.0,0.0,,,,
2025-11-14 19:00:00+05:30,18.3,47.0,0.0399,246.0,71.0,28.4,17.3,358.0,0.0,,,,
2025-11-14 20:00:00+05:30,18.5,46.9,0.04,217.0,73.3,28.5,16.2,358.0,0.0,,,,
2025-11-14 21:00:00+05:30,18.4,47.0,0.0399,0.0,73.9,28.1,15.7,358.0,0.0,,,,
2025-11-14 22:00:00+05:30,18.4,47.1,0.04,0.0,75.0,28.1,15.1,358.0,0.0,,,,
2025-11-14 23:00:00+05:30,24.0,19.2,0.0304,0.0,76.4,21.2,14.6,358.0,0.0,,,,
2025-11-15 00:00:00+05:30,24.6,18.8,0.0301,0.0,75.6,20.9,14.4,358.0,0.0,,,,
2025-11-15 01:00:00+05:30,24.5,18.9,0.0299,0.0,76.6,20.7,13.8,358.0,0.0,,,,
2025-11-15 02:00:00+05:30,24.3,18.9,0.0299,0.0,77.6,20.7,13.3,358.0,0.0,,,,
2025-11-15 03:00:00+05:30,24.7,18.9,0.0302,0.0,80.0,20.6,12.8,358.0,0.0,,,,
2025-11-15 04:00:00+05:30,24.6,18.8,0.03,0.015,81.2,20.8,12.3,358.0,0.0,,,,
2025-11-15 05:00:00+05:30,24.7,18.7,0.03,0.0,80.7,21.0,12.3,358.0,0.0,,,,
2025-11-15 06:00:00+05:30,24.8,18.85,0.03015,0.0,81.1,20.65,12.05,358.0,0.0,,,,
2025-11-15 07:00:00+05:30,19.7,55.0,0.0436,0.0,82.1,26.4,12.0,358.0,0.0,,,,
2025-11-15 08:00:00+05:30,18.6,56.5,0.0451,0.0,75.5,26.7,14.3,336.0,0.258,,,,
2025-11-15 09:00:00+05:30,18.7,56.4,0.0452,0.0,68.5,27.0,16.2,262.0,1.15,,,,
2025-11-15 10:00:00+05:30,18.4,72.6,0.0528,102.0,65.8,27.0,18.6,257.0,0.405,,,,
2025-11-15 11:00:00+05:30,18.2,75.2,0.0548,417.0,62.0,27.0,21.4,206.0,0.335,,,,
2025-11-15 12:00:00+05:30,18.4,75.0,0.0549,337.0,55.2,26.7,24.3,200.0,0.373,,,,
2025-11-15 13:00:00+05:30,18.7,50.3,0.0431,270.0,50.0,26.3,26.2,211.0,0.465,,,,
2025-11-15 14:00:00+05:30,18.7,47.1,0.0403,220.0,44.9,26.9,26.3,262.0,1.35,,,,
2025-11-15 15:00:00+05:30,18.6,55.2,0.0437,180.0,42.8,28.2,25.8,297.0,1.02,,,,
2025-11-15 16:00:00+05:30,18.1,65.8,0.0497,142.0,44.1,28.4,25.0,299.0,0.54,,,,
2025-11-15 17:00:00+05:30,17.8,65.5,0.0494,128.0,50.2,29.0,23.4,299.0,0.0,,,,
2025-11-15 18:00:00+05:30,18.8,65.9,0.0503,138.0,64.8,28.3,18.6,299.0,0.0,,,,
2025-11-15 19:00:00+05:30,18.5,65.7,0.05,175.0,68.9,28.5,17.0,299.0,0.0,,,,
2025-11-15 20:00:00+05:30,18.6,65.9,0.0502,245.0,71.1,28.4,16.1,299.0,0.0,,,,
2025-11-15 21:00:00+05:30,19.4,60.8,0.0489,303.0,72.9,28.4,15.3,299.0,0.0,,,,
2025-11-15 22:00:00+05:30,22.9,47.4,0.044,291.0,74.0,28.9,14.6,299.0,0.0,,,,
2025-11-15 23:00:00+05:30,23.3,46.8,0.0438,326.0,75.4,28.9,14.0,299.0,0.0,,,,
2025-11-16 00:00:00+05:30,24.0,46.8,0.0444,373.0,75.8,28.4,13.6,299.0,0.0,,,,
2025-11-16 01:00:00+05:30,23.2,46.7,0.0437,449.0,79.3,28.0,12.6,299.0,0.0,,,,
2025-11-16 02:00:00+05:30,23.4,46.8,0.0439,473.0,80.2,28.2,12.3,299.0,0.0,,,,
2025-11-16 03:00:00+05:30,23.5,47.1,0.0441,494.0,81.8,27.9,11.9,299.0,0.0,,,,
2025-11-16 04:00:00+05:30,23.4,47.0,0.044,513.0,81.6,28.4,11.6,299.0,0.0,,,,
2025-11-16 05:00:00+05:30,23.4,46.9,0.0439,489.0,80.5,28.5,11.7,299.0,0.0,,,,
2025-11-16 06:00:00+05:30,23.7,47.0,0.0443,468.0,81.4,28.1,11.5,299.0,0.0,,,,
2025-11-16 07:00:00+05:30,23.4,47.1,0.0441,434.0,83.0,28.0,11.1,299.0,0.0,,,,
2025-11-16 08:00:00+05:30,23.2,45.3,0.0435,414.0,76.8,28.2,13.3,299.0,0.0,,,,
2025-11-16 09:00:00+05:30,18.9,37.4,0.0352,382.0,70.7,27.9,15.7,271.0,0.4,,,,
2025-11-16 10:00:00+05:30,18.2,37.7,0.0348,357.0,67.5,27.4,18.7,241.0,0.185,,,,
2025-11-16 11:00:00+05:30,18.7,37.5,0.0351,328.0,61.1,26.2,22.0,253.0,0.478,,,,
2025-11-16 12:00:00+05:30,18.4,37.7,0.035,272.0,49.7,26.0,24.3,297.0,1.96,,,,
2025-11-16 13:00:00+05:30,18.5,36.9,0.035,174.0,41.2,26.2,25.7,300.0,2.59,,,,
2025-11-16 14:00:00+05:30,23.9,28.5,0.0348,117.0,39.0,26.1,26.1,303.0,2.4,,,,
2025-11-16 15:00:00+05:30,24.5,28.3,0.035,100.0,42.4,25.8,25.6,293.0,2.07,,,,
2025-11-16 16:00:00+05:30,24.6,28.1,0.035,120.0,40.5,26.2,25.4,301.0,1.93,,,,
2025-11-16 17:00:00+05:30,25.2,28.3,0.0356,97.3,55.4,26.4,21.0,317.0,0.0,,,,
2025-11-16 18:00:00+05:30,25.0,28.1,0.0353,104.0,62.6,26.0,18.5,318.0,0.0,,,,
2025-11-16 19:00:00+05:30,24.8,28.2,0.0351,143.0,67.0,26.1,16.8,318.0,0.0,,,,
2025-11-16 20:00:00+05:30,24.8,28.3,0.0352,202.0,69.8,26.1,15.8,317.0,0.0,,,,
2025-11-16 21:00:00+05:30,24.4,28.3,0.0349,218.0,70.4,25.7,15.4,317.0,0.0,,,,
2025-11-16 22:00:00+05:30,24.2,28.1,0.0346,258.0,71.1,26.5,14.7,318.0,0.0,,,,
2025-11-16 23:00:00+05:30,24.6,28.3,0.035,313.0,71.6,26.2,14.4,317.0,0.0,,,,
2025-11-17 00:00:00+05:30,24.8,28.3,0.0352,348.0,72.8,26.0,14.0,317.0,0.0,,,,
2025-11-17 01:00:00+05:30,24.7,28.2,0.0351,368.0,73.2,25.8,13.5,317.0,0.0,,,,
2025-11-17 02:00:00+05:30,24.7,28.0,0.035,383.0,74.4,25.8,13.0,317.0,0.0,,,,
2025-11-17 03:00:00+05:30,24.6,28.3,0.0351,403.0,74.9,25.9,12.7,317.0,0.0,,,,
