Local Time,CO,NO,NOX,PM10,PM25,RELATIVEHUMIDITY,SO2,TEMPERATURE,WIND_DIRECTION,WIND_SPEED,NO2,O3,NH3
2025-09-22 08:00:00+05:30,1.04,7.06,0.0265,91.5,46.1,64.6,18.2,28.3,25.0,1.07,,,
2025-09-22 09:00:00+05:30,0.993,7.3,0.0266,110.0,54.5,54.9,18.5,30.1,52.8,1.01,,,
2025-09-22 10:00:00+05:30,0.929,9.08,0.0291,111.0,54.7,50.1,18.4,30.9,62.5,1.11,,,
2025-09-22 11:00:00+05:30,0.763,6.75,0.0254,110.0,54.7,43.6,16.4,32.1,78.2,1.13,,,
2025-09-22 12:00:00+05:30,0.79,1.63,0.02,107.0,53.3,39.8,17.0,32.6,91.1,1.52,,,
2025-09-22 13:00:00+05:30,0.771,4.04,0.0227,111.0,55.0,40.5,15.6,32.7,91.0,1.62,,,
2025-09-22 14:00:00+05:30,0.769,5.9,0.0253,102.0,50.9,41.8,14.5,32.8,91.9,1.46,,,
2025-09-22 15:00:00+05:30,0.776,4.95,0.0237,90.9,45.9,40.5,13.5,32.7,85.7,1.58,,,
2025-09-22 16:00:00+05:30,0.719,5.78,0.0247,91.2,46.0,41.4,13.0,32.5,68.5,1.35,,,
2025-09-22 17:00:00+05:30,0.835,8.52,0.028,92.3,46.6,46.3,12.7,31.6,85.1,1.32,,,
2025-09-22 18:00:00+05:30,0.979,8.29,0.0275,91.0,45.9,48.1,13.7,30.8,82.9,1.19,,,
2025-09-22 19:00:00+05:30,1.35,5.78,0.0248,104.0,51.9,52.7,13.2,30.1,93.8,1.11,,,
2025-09-22 20:00:00+05:30,1.35,5.21,0.0241,94.3,47.4,57.4,12.6,29.5,84.6,1.19,,,
2025-09-22 21:00:00+05:30,1.27,4.01,0.0228,109.0,54.2,57.5,12.2,29.3,98.4,1.18,,,
2025-09-22 22:00:00+05:30,1.35,3.81,0.0229,103.0,51.2,60.3,11.4,28.9,93.8,1.13,,,
2025-09-22 23:00:00+05:30,1.23,6.82,0.0256,109.0,54.0,62.9,13.1,28.5,83.5,0.84,,,
2025-09-23 00:00:00+05:30,1.41,6.92,0.0262,106.0,52.7,63.3,13.6,28.4,83.7,0.95,,,
2025-09-23 01:00:00+05:30,0.933,4.76,0.0233,91.4,46.1,61.9,12.9,28.1,84.8,0.79,,,
2025-09-23 02:00:00+05:30,0.956,5.12,0.0238,87.8,44.6,59.9,13.5,28.0,93.6,0.837,,,
2025-09-23 03:00:00+05:30,0.962,5.62,0.0243,83.3,42.5,58.8,14.0,27.9,90.7,0.813,,,
2025-09-23 04:00:00+05:30,0.956,4.95,0.0238,74.2,38.4,59.6,13.9,27.5,63.9,0.68,,,
2025-09-23 05:00:00+05:30,1.01,4.43,0.0239,81.1,41.5,64.9,14.2,26.9,11.9,0.837,,,
2025-09-23 06:00:00+05:30,0.99,5.36,0.0236,74.8,38.7,71.0,12.9,26.6,42.0,0.865,,,
2025-09-23 07:00:00+05:30,0.974,5.7,0.0249,76.6,39.5,67.2,15.3,26.6,27.2,0.877,,,
2025-09-23 08:00:00+05:30,0.99,5.1,0.0243,77.5,39.9,57.0,16.1,27.8,48.3,1.04,,,
2025-09-23 09:00:00+05:30,0.972,6.23,0.0263,91.6,46.2,48.2,17.0,29.5,43.0,1.15,,,
2025-09-23 10:00:00+05:30,0.938,7.89,0.0271,97.2,48.7,45.5,17.3,30.7,60.0,1.12,,,
2025-09-23 11:00:00+05:30,0.818,2.91,0.0193,105.0,52.2,42.9,16.6,31.6,61.4,1.19,,,
2025-09-23 12:00:00+05:30,0.786,3.51,0.0226,101.0,50.4,36.4,15.7,32.3,74.7,1.46,,,
2025-09-23 13:00:00+05:30,0.737,5.35,0.025,102.0,51.1,32.4,14.9,32.6,85.8,1.69,,,
2025-09-23 14:00:00+05:30,0.805,5.31,0.0245,102.0,50.7,32.4,14.4,32.8,86.9,1.56,,,
2025-09-23 15:00:00+05:30,0.781,4.55,0.0244,98.5,49.3,32.5,12.9,32.7,90.6,1.56,,,
2025-09-23 16:00:00+05:30,0.815,6.54,0.0263,89.8,45.4,33.1,13.3,32.5,85.8,1.47,,,
2025-09-23 17:00:00+05:30,0.77,8.35,0.0281,89.1,45.1,32.8,13.9,31.9,93.7,1.51,,,
2025-09-23 18:00:00+05:30,1.0,0.883,0.0187,75.5,38.9,36.3,12.9,31.0,86.8,1.18,,,
2025-09-23 19:00:00+05:30,1.39,4.51,0.0237,81.8,41.8,41.8,12.7,30.0,91.7,1.01,,,
2025-09-23 20:00:00+05:30,1.31,5.49,0.0253,83.5,42.6,43.4,12.7,29.5,91.6,0.86,,,
2025-09-23 21:00:00+05:30,1.33,4.72,0.024,85.1,43.3,43.0,12.8,29.3,86.5,0.987,,,
2025-09-23 22:00:00+05:30,1.33,3.7,0.0227,89.0,45.0,43.8,13.3,29.1,87.4,1.02,,,
2025-09-23 23:00:00+05:30,1.36,4.05,0.0235,92.5,46.7,50.2,13.6,28.4,87.0,0.817,,,
2025-09-24 00:00:00+05:30,1.39,5.12,0.0246,89.7,45.3,52.8,13.5,28.2,94.4,0.84,,,
2025-09-24 01:00:00+05:30,0.929,5.19,0.0243,89.5,45.3,56.8,13.6,27.8,76.7,0.91,,,
2025-09-24 02:00:00+05:30,0.967,4.16,0.0243,85.2,43.3,56.4,13.6,27.7,56.0,0.97,,,
2025-09-24 03:00:00+05:30,1.04,5.22,0.0245,87.6,44.4,58.1,13.6,27.4,33.4,0.903,,,
2025-09-24 04:00:00+05:30,0.958,5.68,0.0247,79.5,40.8,59.1,14.0,27.1,56.9,0.797,,,
2025-09-24 05:00:00+05:30,1.01,5.15,0.025,81.5,41.7,63.1,14.7,26.6,30.3,0.957,,,
2025-09-24 06:00:00+05:30,0.962,4.89,0.0249,79.2,40.6,62.9,15.5,26.3,40.4,0.93,,,
2025-09-24 07:00:00+05:30,1.0,6.2,0.0263,82.3,42.0,59.7,15.4,26.3,51.9,0.993,,,
2025-09-24 08:00:00+05:30,1.01,5.49,0.0249,83.9,42.8,52.7,15.9,27.3,63.7,1.33,,,
2025-09-24 09:00:00+05:30,0.957,5.65,0.0238,90.0,45.5,49.0,16.1,28.7,81.4,1.42,,,
2025-09-24 10:00:00+05:30,0.987,5.55,0.0246,88.8,44.9,45.7,15.7,30.0,82.4,1.37,,,
2025-09-24 11:00:00+05:30,0.775,5.44,0.022,79.3,40.7,41.1,13.9,31.1,79.5,1.5,,,
2025-09-24 12:00:00+05:30,0.75,4.02,0.0243,84.2,42.9,37.4,14.7,31.8,87.4,1.51,,,
2025-09-24 13:00:00+05:30,0.838,,0.0225,86.8,44.1,35.4,13.9,32.4,84.7,1.41,,,
2025-09-24 14:00:00+05:30,0.786,3.93,0.0228,87.5,44.4,33.9,13.9,32.7,70.4,1.25,,,
2025-09-24 15:00:00+05:30,0.809,5.22,0.0245,87.5,44.4,34.0,13.4,32.6,82.9,1.45,,,
2025-09-24 16:00:00+05:30,0.792,3.24,0.023,82.8,42.2,34.4,12.1,32.4,76.2,1.31,,,
2025-09-24 17:00:00+05:30,0.777,5.11,0.0248,86.7,44.0,37.5,11.7,32.0,86.3,1.2,,,
2025-09-24 18:00:00+05:30,1.0,6.14,0.0261,73.5,38.1,44.3,13.6,30.5,98.9,1.2,,,
2025-09-24 19:00:00+05:30,1.39,5.46,0.0251,75.8,39.1,48.5,12.9,29.8,89.8,0.913,,,
2025-09-24 20:00:00+05:30,1.39,6.11,0.0258,82.4,42.1,53.0,12.2,29.3,120.0,1.09,,,
2025-09-24 21:00:00+05:30,1.3,5.5,0.0256,91.0,46.0,53.3,12.8,28.9,121.0,0.97,,,
2025-09-24 22:00:00+05:30,1.32,4.87,0.024,95.5,47.9,54.9,12.5,28.4,93.5,0.878,,,
2025-09-24 23:00:00+05:30,1.31,5.98,0.0246,99.7,49.9,57.1,11.2,28.0,70.5,0.72,,,
2025-09-25 00:00:00+05:30,1.36,4.68,0.0233,94.6,47.5,54.6,12.0,28.3,66.7,0.84,,,
2025-09-25 01:00:00+05:30,1.05,,0.0237,98.6,49.4,58.9,9.55,27.6,85.3,0.72,,,
2025-09-25 02:00:00+05:30,0.964,6.06,0.0249,91.5,46.2,62.2,11.6,27.2,71.5,0.763,,,
2025-09-25 03:00:00+05:30,0.976,,0.0244,91.3,46.1,63.3,11.6,27.0,61.9,0.81,,,
2025-09-25 04:00:00+05:30,1.05,6.38,0.0261,84.5,43.0,63.6,13.0,26.6,180.0,0.59,,,
2025-09-25 05:00:00+05:30,1.05,6.78,0.0242,81.7,41.8,70.5,13.1,25.9,20.7,0.75,,,
2025-09-25 06:00:00+05:30,1.05,5.65,0.024,82.5,42.1,65.4,13.3,26.5,36.8,0.78,,,
2025-09-25 07:00:00+05:30,0.985,4.78,0.0237,81.7,41.8,62.1,13.8,26.6,76.5,1.15,,,
2025-09-25 08:00:00+05:30,1.0,6.28,0.0254,82.9,42.3,59.6,13.8,26.7,80.4,1.32,,,
2025-09-25 09:00:00+05:30,1.03,5.5,0.0249,86.5,43.9,51.2,15.5,28.5,64.9,1.21,,,
2025-09-25 10:00:00+05:30,0.975,4.26,0.0238,83.5,42.6,48.5,15.1,29.5,74.9,1.3,,,
2025-09-25 11:00:00+05:30,0.756,,0.026,87.1,44.2,44.9,13.7,30.5,68.7,1.46,,,
2025-09-25 12:00:00+05:30,0.777,4.37,0.024,79.6,40.8,41.4,14.3,31.4,80.9,1.22,,,
2025-09-25 13:00:00+05:30,0.741,2.85,0.0215,79.1,40.6,39.4,14.4,32.0,98.3,1.27,,,
2025-09-25 15:00:00+05:30,0.784,6.84,0.026,70.9,36.9,40.0,10.4,32.3,78.6,1.31,,,
2025-09-25 16:00:00+05:30,0.756,7.32,0.0254,68.7,35.9,40.1,13.3,32.2,96.4,1.2,,,
2025-09-25 17:00:00+05:30,0.782,3.12,0.0219,67.7,35.5,39.3,10.5,31.6,93.4,1.16,,,
2025-09-25 18:00:00+05:30,0.953,4.8,0.0248,66.0,34.7,46.1,10.9,30.6,88.6,0.983,,,
2025-09-25 19:00:00+05:30,1.36,4.71,0.0253,72.2,37.4,52.3,10.3,29.8,84.2,0.93,,,
2025-09-25 20:00:00+05:30,1.33,5.79,0.0252,76.2,39.3,54.3,11.4,29.4,93.9,0.85,,,
2025-09-25 21:00:00+05:30,1.36,4.99,0.024,75.8,39.1,53.3,11.7,29.3,94.3,0.877,,,
2025-09-25 22:00:00+05:30,1.34,3.97,0.0235,79.6,40.8,55.0,11.2,28.9,97.0,1.04,,,
2025-09-25 23:00:00+05:30,1.25,5.73,0.0255,83.8,42.7,60.3,11.6,28.4,105.0,1.03,,,
2025-09-26 00:00:00+05:30,1.32,4.43,0.024,91.3,46.1,63.1,12.3,28.0,112.0,1.2,,,
2025-09-26 01:00:00+05:30,1.01,4.23,0.0242,94.4,47.5,69.8,11.7,27.3,109.0,1.06,,,
2025-09-26 02:00:00+05:30,0.976,4.56,0.0247,96.8,48.6,70.0,11.7,27.2,115.0,1.14,,,
2025-09-26 03:00:00+05:30,0.936,4.84,0.0239,90.5,45.7,72.2,12.0,26.7,106.0,0.86,,,
2025-09-26 04:00:00+05:30,0.985,6.5,0.0261,92.9,46.8,70.5,12.1,26.6,114.0,1.02,,,
2025-09-26 05:00:00+05:30,0.999,4.97,0.0259,87.4,44.3,71.4,12.4,26.2,86.0,0.86,,,
2025-09-26 06:00:00+05:30,0.984,5.0,0.0242,86.7,44.0,70.6,12.7,26.2,80.4,0.838,,,
2025-09-26 07:00:00+05:30,0.954,4.42,0.0228,81.9,41.9,69.9,12.6,26.4,85.4,0.94,,,
2025-09-26 08:00:00+05:30,0.993,4.94,0.0254,88.5,44.8,63.4,13.0,27.5,82.0,1.07,,,
2025-09-26 09:00:00+05:30,0.982,4.96,,87.7,44.5,59.9,14.5,28.5,96.7,1.03,,,
2025-09-26 10:00:00+05:30,0.96,7.14,0.0304,98.1,49.1,54.2,13.9,30.0,90.0,1.39,,,
2025-09-26 11:00:00+05:30,0.783,10.3,0.0219,102.0,50.9,45.1,16.9,31.5,94.3,1.28,,,
2025-09-26 12:00:00+05:30,0.792,0.0,0.0107,103.0,51.2,41.7,14.8,32.3,84.0,1.56,,,
2025-09-26 13:00:00+05:30,0.795,1.2,0.0189,106.0,52.7,40.0,12.8,32.5,94.2,1.56,,,
2025-09-26 14:00:00+05:30,0.809,4.23,0.0254,103.0,51.3,38.3,12.3,32.9,97.3,1.49,,,
2025-09-26 15:00:00+05:30,0.797,4.02,0.0237,94.1,47.4,39.8,10.7,32.8,94.5,1.32,,,
2025-09-26 16:00:00+05:30,,,0.0234,,,,,,,,,,
2025-09-26 19:00:00+05:30,1.23,4.77,0.0242,88.5,44.8,50.2,12.9,29.9,91.7,1.05,,,
2025-09-26 20:00:00+05:30,1.41,5.14,0.025,86.7,44.0,55.2,12.5,29.2,78.8,0.757,,,
2025-09-26 21:00:00+05:30,1.45,5.0,0.0253,98.2,49.2,57.0,12.1,29.2,91.2,0.867,,,
2025-09-26 22:00:00+05:30,1.37,4.98,0.0249,97.7,49.0,60.0,10.9,28.9,89.5,0.983,,,
2025-09-26 23:00:00+05:30,1.33,4.58,0.0244,97.7,49.0,61.2,11.5,28.7,93.3,1.01,,,
2025-09-27 00:00:00+05:30,1.37,4.11,0.0241,97.7,49.0,63.0,11.9,28.5,101.0,0.855,,,
2025-09-27 07:00:00+05:30,0.931,4.57,0.0239,97.7,49.0,74.0,15.0,26.9,145.0,1.57,,,
2025-09-27 08:00:00+05:30,0.953,4.41,0.0242,47.5,26.4,72.1,15.1,27.5,135.0,1.48,,,
2025-09-27 09:00:00+05:30,0.956,3.77,0.0234,0.0,5.0,66.7,15.4,29.2,133.0,0.907,,,
2025-09-27 10:00:00+05:30,0.91,4.53,0.0243,114.0,56.3,60.4,15.0,30.7,138.0,0.54,,,
2025-09-27 11:00:00+05:30,0.76,3.29,0.0228,119.0,58.8,50.4,14.4,32.2,168.0,0.528,,,
2025-09-27 12:00:00+05:30,0.793,3.93,0.024,132.0,64.5,47.9,14.4,32.4,113.0,0.71,,,
2025-09-27 13:00:00+05:30,0.801,4.83,0.0249,128.0,62.8,44.8,14.1,33.1,212.0,0.513,,,
2025-09-27 14:00:00+05:30,0.797,7.37,0.0276,131.0,64.1,39.3,13.5,34.3,238.0,0.515,,,
2025-09-27 15:00:00+05:30,0.771,5.83,0.0257,129.0,63.3,39.3,12.6,34.2,174.0,0.508,,,
2025-09-27 16:00:00+05:30,0.738,5.62,0.0255,122.0,59.8,42.9,11.0,33.2,139.0,0.925,,,
2025-09-27 17:00:00+05:30,0.74,6.9,0.0264,145.0,70.1,46.5,10.6,32.5,125.0,0.885,,,
2025-09-27 18:00:00+05:30,0.985,6.45,0.0259,150.0,72.4,53.9,10.6,31.0,108.0,0.597,,,
2025-09-27 19:00:00+05:30,1.32,6.74,0.0262,140.0,68.1,58.2,11.3,30.0,110.0,0.623,,,
2025-09-27 20:00:00+05:30,1.31,6.82,0.0263,140.0,68.1,56.4,12.0,30.2,136.0,1.04,,,
2025-09-27 21:00:00+05:30,1.3,5.48,0.0254,140.0,68.1,61.0,13.2,29.8,136.0,0.828,,,
2025-09-27 22:00:00+05:30,1.38,6.32,0.0252,140.0,68.1,63.9,14.4,29.5,141.0,0.45,,,
2025-09-27 23:00:00+05:30,1.38,6.14,0.0258,140.0,68.1,68.7,15.0,28.6,155.0,0.658,,,
2025-09-28 00:00:00+05:30,,,,,,,,,,0.51,,,
2025-09-28 01:00:00+05:30,0.0,4.3,0.0235,140.0,68.1,79.2,14.6,26.9,36.2,0.755,,,
2025-09-28 02:00:00+05:30,0.0,4.89,0.0238,140.0,68.1,76.6,15.3,27.0,42.9,0.34,,,
2025-09-28 03:00:00+05:30,0.0,5.81,0.025,140.0,68.1,65.5,16.4,28.1,276.0,1.0,,,
2025-09-28 04:00:00+05:30,0.0,5.35,0.0243,140.0,68.1,67.7,16.5,27.9,275.0,0.787,,,
2025-09-28 05:00:00+05:30,0.0,4.43,0.024,140.0,68.1,68.7,17.2,28.0,275.0,1.31,,,
2025-09-28 06:00:00+05:30,0.33,4.78,0.0238,93.5,53.4,70.5,16.9,28.0,278.0,1.39,,,
2025-09-28 07:00:00+05:30,0.972,5.74,0.025,0.0,0.0,72.3,16.7,28.0,278.0,1.46,,,
2025-09-28 08:00:00+05:30,0.995,13.4,0.0343,0.0,5.0,71.2,14.8,28.6,266.0,1.24,,,
2025-09-28 09:00:00+05:30,1.0,5.8,0.0146,60.6,32.3,65.5,16.3,30.0,265.0,1.29,,,
2025-09-28 10:00:00+05:30,0.928,0.335,0.0159,88.9,45.1,61.0,15.0,30.9,253.0,1.34,,,
2025-09-28 11:00:00+05:30,0.803,4.5,0.0241,104.0,51.7,55.6,13.4,32.1,248.0,1.18,,,
2025-09-28 12:00:00+05:30,0.775,9.81,0.0303,99.9,50.0,53.9,13.2,32.1,235.0,1.0,,,
2025-09-28 13:00:00+05:30,0.797,13.5,0.034,107.0,53.1,49.0,13.2,32.9,231.0,1.09,,,
2025-09-28 14:00:00+05:30,0.773,7.53,0.0261,106.0,52.8,45.4,10.9,33.6,257.0,1.34,,,
2025-09-28 15:00:00+05:30,0.764,8.93,0.0281,102.0,51.1,44.1,8.19,33.4,272.0,1.65,,,
2025-09-28 16:00:00+05:30,0.792,6.75,0.0253,108.0,53.5,43.8,11.6,33.5,243.0,0.913,,,
2025-09-28 17:00:00+05:30,0.783,3.93,0.0216,105.0,52.3,45.6,9.77,32.8,262.0,1.2,,,
2025-09-28 18:00:00+05:30,0.914,1.91,0.0195,111.0,55.1,50.6,6.74,31.5,259.0,0.763,,,
2025-09-28 19:00:00+05:30,1.37,6.6,0.0254,105.0,52.4,53.4,9.5,30.6,239.0,0.65,,,
2025-09-28 20:00:00+05:30,1.44,7.93,0.0265,111.0,54.8,56.2,9.75,30.2,257.0,0.445,,,
2025-09-28 22:00:00+05:30,1.33,4.67,0.0234,149.0,72.0,60.9,11.7,29.5,260.0,0.405,,,
2025-09-28 23:00:00+05:30,1.4,5.74,0.0245,154.0,74.1,62.2,12.4,29.2,261.0,0.41,,,
2025-09-29 00:00:00+05:30,1.33,4.7,0.0236,155.0,74.7,62.9,12.3,28.9,259.0,0.57,,,
2025-09-29 01:00:00+05:30,0.0,5.84,0.0253,160.0,77.1,67.7,13.0,28.1,282.0,0.62,,,
2025-09-29 02:00:00+05:30,0.0,6.78,0.0262,158.0,76.1,64.5,13.1,28.5,279.0,1.19,,,
2025-09-29 03:00:00+05:30,0.0,6.27,0.0254,151.0,73.0,67.1,14.3,28.1,283.0,1.12,,,
2025-09-29 04:00:00+05:30,0.0,6.43,0.0254,140.0,67.9,68.9,14.3,27.8,280.0,1.21,,,
2025-09-29 05:00:00+05:30,0.0,5.32,0.0242,129.0,63.1,68.9,13.6,27.8,276.0,1.3,,,
2025-09-29 06:00:00+05:30,0.0,5.16,0.0244,124.0,60.8,73.7,12.2,27.1,294.0,0.793,,,
2025-09-29 07:00:00+05:30,0.33,5.07,0.024,127.0,62.1,72.4,11.7,27.5,290.0,1.7,,,
2025-09-29 08:00:00+05:30,1.02,6.35,0.0257,118.0,58.2,68.7,12.1,28.4,285.0,1.93,,,
2025-09-29 09:00:00+05:30,1.03,6.53,0.0257,123.0,60.1,63.4,11.9,29.5,283.0,2.2,,,
2025-09-29 10:00:00+05:30,0.909,5.8,0.0246,116.0,57.1,59.3,11.2,30.4,280.0,2.21,,,
2025-09-29 11:00:00+05:30,0.753,4.63,0.0237,114.0,56.2,57.6,12.7,30.7,285.0,1.86,,,
2025-09-29 12:00:00+05:30,0.773,4.06,0.0232,126.0,61.7,52.7,12.2,31.8,283.0,1.47,,,
2025-09-29 13:00:00+05:30,0.814,3.33,0.0224,120.0,58.9,48.2,11.7,32.7,264.0,1.05,,,
2025-09-29 14:00:00+05:30,0.781,5.15,0.0242,128.0,62.5,46.8,10.4,32.6,281.0,1.29,,,
2025-09-29 15:00:00+05:30,0.787,6.57,0.0257,130.0,63.7,43.3,8.9,33.4,279.0,1.12,,,
2025-09-29 16:00:00+05:30,0.761,6.18,0.0257,129.0,63.1,43.1,8.97,33.6,165.0,0.49,,,
2025-09-29 17:00:00+05:30,0.779,6.07,0.0248,155.0,74.8,48.5,9.02,32.2,162.0,0.353,,,
2025-09-29 18:00:00+05:30,0.937,6.11,0.0247,157.0,75.8,57.2,8.74,30.4,81.7,0.287,,,
2025-09-29 19:00:00+05:30,1.32,6.57,0.0257,145.0,70.1,60.0,8.96,29.4,135.0,0.213,,,
2025-09-29 20:00:00+05:30,1.31,7.56,0.0259,139.0,67.8,65.0,9.98,28.6,54.3,0.535,,,
2025-09-29 21:00:00+05:30,1.32,6.59,0.0253,145.0,70.4,69.0,10.2,28.2,84.5,0.717,,,
2025-09-29 22:00:00+05:30,1.36,5.13,0.0246,144.0,69.6,75.3,11.0,27.5,53.4,0.558,,,
2025-09-29 23:00:00+05:30,1.3,5.31,0.0239,149.0,72.1,78.3,11.4,27.2,48.1,0.688,,,
2025-09-30 00:00:00+05:30,1.34,4.01,0.0223,160.0,77.1,72.4,11.9,28.0,113.0,0.65,,,
2025-09-30 01:00:00+05:30,0.984,5.06,0.0239,187.0,89.1,74.8,13.8,27.6,359.0,0.575,,,
2025-09-30 02:00:00+05:30,1.0,5.56,0.0247,188.0,89.4,78.5,15.2,27.1,32.2,0.847,,,
2025-09-30 03:00:00+05:30,0.939,4.13,0.0232,184.0,87.7,77.2,16.0,27.3,194.0,0.555,,,
2025-09-30 04:00:00+05:30,1.01,5.69,0.0245,173.0,83.1,66.5,17.2,27.8,191.0,0.778,,,
2025-09-30 05:00:00+05:30,0.978,4.65,0.0234,153.0,73.7,71.9,18.1,27.1,32.6,0.557,,,
2025-09-30 06:00:00+05:30,1.01,6.69,0.0259,146.0,70.7,70.0,18.9,27.5,226.0,0.608,,,
2025-09-30 07:00:00+05:30,1.03,7.2,0.0265,144.0,70.0,71.1,18.6,27.8,326.0,0.77,,,
2025-09-30 08:00:00+05:30,0.97,6.35,0.0256,133.0,64.8,66.9,17.8,29.4,152.0,0.637,,,
2025-09-30 09:00:00+05:30,0.978,6.3,0.0255,135.0,65.6,59.6,17.5,30.7,278.0,0.725,,,
2025-09-30 10:00:00+05:30,0.92,6.48,0.0258,145.0,70.2,58.2,16.7,31.0,121.0,0.34,,,
2025-09-30 11:00:00+05:30,0.828,5.9,0.0246,151.0,73.1,80.3,16.8,26.7,185.0,1.1,,,
2025-09-30 12:00:00+05:30,0.765,5.69,0.0245,155.0,74.6,94.1,17.4,22.7,318.0,1.14,,,
2025-09-30 13:00:00+05:30,0.768,7.67,0.027,143.0,69.1,94.8,17.3,22.9,247.0,1.23,,,
2025-09-30 14:00:00+05:30,0.771,9.84,0.029,133.0,65.0,94.8,15.5,22.8,252.0,1.05,,,
2025-09-30 15:00:00+05:30,0.806,1.93,0.0195,115.0,56.7,94.8,16.1,23.0,287.0,0.86,,,
2025-09-30 16:00:00+05:30,0.759,3.68,0.0222,105.0,52.1,94.8,17.0,24.4,244.0,0.5,,,
2025-09-30 17:00:00+05:30,0.772,5.22,0.0249,119.0,58.6,89.7,16.2,24.4,322.0,1.04,,,
2025-09-30 18:00:00+05:30,0.961,4.43,0.0236,118.0,58.3,80.8,17.3,24.9,292.0,1.49,,,
2025-09-30 19:00:00+05:30,1.36,6.84,0.0264,109.0,54.1,81.8,17.9,25.1,288.0,1.41,,,
2025-09-30 20:00:00+05:30,1.31,7.1,0.0265,115.0,56.6,79.7,16.6,25.2,292.0,1.34,,,
2025-09-30 21:00:00+05:30,1.29,7.73,0.0266,118.0,58.3,81.5,17.1,25.3,293.0,2.05,,,
2025-09-30 22:00:00+05:30,1.32,6.5,0.025,125.0,61.4,81.9,18.0,25.1,309.0,1.71,,,
2025-09-30 23:00:00+05:30,1.34,6.2,0.0251,129.0,63.0,79.7,17.4,24.8,311.0,1.83,,,
2025-10-01 00:00:00+05:30,1.35,4.6,0.0221,122.0,59.8,83.6,16.1,24.5,,1.08,,,
2025-10-01 01:00:00+05:30,0.947,4.24,0.0228,103.0,51.5,86.3,16.1,24.1,183.0,0.64,,,
2025-10-01 02:00:00+05:30,0.959,5.54,0.024,99.0,49.5,90.8,15.9,23.6,99.1,0.65,,,
2025-10-01 03:00:00+05:30,1.04,4.59,0.0226,90.3,45.6,92.9,17.4,23.6,61.3,0.38,,,
2025-10-01 04:00:00+05:30,1.03,5.81,0.0245,86.0,43.7,92.5,17.6,23.9,104.0,0.785,,,
2025-10-01 05:00:00+05:30,1.02,7.33,0.0262,91.9,46.4,88.9,16.5,24.1,166.0,0.678,,,
2025-10-01 06:00:00+05:30,1.01,5.44,0.0239,100.0,50.1,90.6,17.0,23.8,131.0,0.515,,,
2025-10-01 07:00:00+05:30,1.0,5.08,0.0236,97.4,48.8,92.5,16.9,23.7,267.0,0.49,,,
2025-10-01 08:00:00+05:30,0.989,5.39,0.0243,110.0,54.6,89.8,17.4,24.4,87.3,0.647,,,
2025-10-01 09:00:00+05:30,0.977,6.94,0.026,139.0,67.6,77.9,17.8,26.3,103.0,0.855,,,
2025-10-01 10:00:00+05:30,0.987,6.33,0.0256,164.0,78.7,70.0,16.2,27.8,113.0,0.87,,,
2025-10-01 11:00:00+05:30,0.77,5.44,0.0242,164.0,78.8,66.3,16.2,28.4,120.0,,,,
2025-10-01 12:00:00+05:30,0.801,5.3,0.0243,162.0,78.1,59.2,16.3,29.7,90.8,0.82,,,
2025-10-01 13:00:00+05:30,0.768,5.77,0.0248,145.0,70.0,56.4,14.4,29.9,113.0,0.967,,,
2025-10-01 14:00:00+05:30,0.802,7.68,0.0267,138.0,67.2,47.7,13.9,31.2,236.0,0.747,,,
2025-10-01 15:00:00+05:30,0.762,5.49,0.0237,128.0,62.4,46.5,12.7,31.3,268.0,0.41,,,
2025-10-01 16:00:00+05:30,0.773,6.12,0.0249,128.0,62.8,53.4,12.5,30.8,52.5,0.577,,,
2025-10-01 17:00:00+05:30,0.805,6.77,0.0257,127.0,62.1,59.1,12.0,30.8,51.1,0.94,,,
2025-10-01 18:00:00+05:30,0.976,6.46,0.025,138.0,66.9,68.7,12.2,28.1,231.0,0.8,,,
2025-10-01 19:00:00+05:30,1.39,4.63,0.0228,137.0,66.5,81.1,12.6,26.5,158.0,0.465,,,
2025-10-01 20:00:00+05:30,1.35,7.83,0.0268,138.0,67.2,81.9,15.0,26.3,31.7,0.56,,,
2025-10-01 21:00:00+05:30,1.35,6.67,0.0254,145.0,70.3,86.7,14.7,25.7,50.0,0.535,,,
2025-10-01 22:00:00+05:30,1.26,5.88,0.0246,152.0,73.7,87.6,15.2,25.6,165.0,0.495,,,
2025-10-01 23:00:00+05:30,1.32,6.41,0.0245,161.0,77.6,75.0,17.1,26.3,313.0,0.92,,,
2025-10-02 00:00:00+05:30,1.27,6.05,0.0246,166.0,79.6,72.2,18.5,26.6,305.0,1.57,,,
2025-10-02 01:00:00+05:30,0.964,5.85,0.0253,175.0,83.9,77.7,19.8,26.1,304.0,1.28,,,
2025-10-02 02:00:00+05:30,1.05,5.0,0.0236,156.0,75.3,79.1,22.7,25.9,299.0,1.08,,,
2025-10-02 03:00:00+05:30,0.983,6.36,0.0253,150.0,72.6,83.4,22.5,25.3,126.0,0.703,,,
2025-10-02 04:00:00+05:30,1.0,7.64,0.026,126.0,61.8,88.5,20.8,24.8,146.0,0.523,,,
2025-10-02 05:00:00+05:30,1.02,6.0,0.0243,119.0,58.0,89.9,21.4,24.7,164.0,0.637,,,
2025-10-02 06:00:00+05:30,1.04,5.93,0.0248,99.2,49.7,92.3,20.8,24.5,34.3,0.583,,,
