Local Time,NO,NO2,NOX,PM25,RELATIVEHUMIDITY,TEMPERATURE,WIND_DIRECTION,WIND_SPEED,PM10,SO2,CO,O3,NH3
2025-10-06 11:00:00+05:30,7.43,21.8,0.0176,27.0,62.3,28.5,256.0,0.5,,,,,
2025-10-06 12:00:00+05:30,7.83,27.5,0.021,33.5,64.0,28.2,272.0,0.4,,,,,
2025-10-06 13:00:00+05:30,6.0,18.5,0.0146,38.0,74.0,26.5,207.0,0.55,,,,,
2025-10-06 14:00:00+05:30,4.45,19.0,0.0137,30.0,83.0,26.1,250.0,0.425,,,,,
2025-10-06 15:00:00+05:30,6.83,13.4,0.0127,31.5,83.3,25.6,68.8,1.03,,,,,
2025-10-06 16:00:00+05:30,4.98,14.7,0.0119,27.8,80.0,25.6,71.8,0.825,,,,,
2025-10-06 17:00:00+05:30,6.23,14.9,0.0131,26.5,78.8,25.7,254.0,1.68,,,,,
2025-10-06 18:00:00+05:30,5.08,21.1,0.0153,17.0,79.5,25.6,324.0,0.6,,,,,
2025-10-06 19:00:00+05:30,4.4,19.9,0.0141,27.3,81.8,25.4,293.0,1.05,,,,,
2025-10-06 20:00:00+05:30,6.6,18.1,0.015,42.5,83.0,25.3,257.0,0.3,,,,,
2025-10-06 21:00:00+05:30,5.78,20.0,0.0153,42.8,83.5,25.2,301.0,0.3,,,,,
2025-10-06 22:00:00+05:30,6.1,17.8,0.0145,37.5,84.8,25.0,310.0,0.325,,,,,
2025-10-06 23:00:00+05:30,5.58,16.7,0.0134,33.3,85.0,25.0,272.0,0.4,,,,,
2025-10-07 00:00:00+05:30,7.57,20.4,0.017,34.0,84.3,24.9,267.0,0.533,,,,,
2025-10-07 01:00:00+05:30,6.55,25.0,0.0186,23.5,84.0,24.8,269.0,0.4,,,,,
2025-10-07 02:00:00+05:30,4.5,21.8,0.0152,22.8,83.8,24.8,269.0,0.3,,,,,
2025-10-07 03:00:00+05:30,7.03,23.9,0.0184,27.8,85.0,24.8,269.0,0.3,,,,,
2025-10-07 04:00:00+05:30,8.1,26.4,0.0207,34.3,87.0,24.8,269.0,0.3,,,,,
2025-10-07 05:00:00+05:30,7.93,28.1,0.0214,29.3,87.8,24.7,274.0,0.4,,,,,
2025-10-07 06:00:00+05:30,3.95,22.1,0.0151,23.8,88.0,24.7,70.3,0.375,,,,,
2025-10-07 07:00:00+05:30,3.25,14.7,0.0105,19.3,89.0,24.6,270.0,0.825,,,,,
2025-10-07 08:00:00+05:30,5.18,18.5,0.0141,8.0,88.8,24.9,232.0,0.35,,,,,
2025-10-07 09:00:00+05:30,6.13,18.8,0.0149,20.0,85.0,26.1,65.5,0.35,,,,,
2025-10-07 10:00:00+05:30,7.83,17.4,0.0156,17.0,73.7,27.7,120.0,0.4,,,,,
2025-10-07 11:00:00+05:30,6.05,17.2,0.0142,25.0,61.3,29.5,111.0,0.625,,,,,
2025-10-07 12:00:00+05:30,4.48,14.3,0.0113,25.0,57.0,30.3,122.0,0.45,,,,,
2025-10-07 13:00:00+05:30,3.73,15.0,0.011,31.0,53.8,31.3,192.0,0.35,,,,,
2025-10-07 14:00:00+05:30,5.03,14.8,0.012,25.0,55.3,30.5,24.5,0.3,,,,,
2025-10-07 15:00:00+05:30,5.1,15.6,0.0125,30.0,60.0,29.3,19.8,0.6,,,,,
2025-10-07 16:00:00+05:30,4.18,17.1,0.0126,34.0,66.5,28.1,49.8,1.03,,,,,
2025-10-07 17:00:00+05:30,3.0,16.6,0.0112,35.0,80.0,24.8,172.0,3.15,,,,,
2025-10-07 18:00:00+05:30,3.78,36.0,0.0222,14.0,87.5,24.3,67.8,0.35,,,,,
2025-10-07 19:00:00+05:30,9.48,41.7,0.0299,8.0,88.5,24.6,191.0,0.975,,,,,
2025-10-07 20:00:00+05:30,7.98,22.3,0.0184,19.0,89.0,24.3,284.0,0.5,,,,,
2025-10-07 21:00:00+05:30,4.7,21.8,0.0154,24.0,89.0,24.1,287.0,0.3,,,,,
2025-10-07 22:00:00+05:30,6.28,29.8,0.021,25.0,89.0,24.0,288.0,0.3,,,,,
2025-10-07 23:00:00+05:30,7.85,31.9,0.0233,22.0,89.0,24.1,287.0,0.3,,,,,
2025-10-08 00:00:00+05:30,5.37,26.2,0.0181,31.0,89.0,24.0,270.0,0.367,,,,,
2025-10-08 01:00:00+05:30,2.9,24.4,0.0153,27.0,89.0,24.0,261.0,0.3,,,,,
2025-10-08 02:00:00+05:30,4.8,21.9,0.0155,25.0,89.0,23.9,259.0,0.3,,,,,
2025-10-08 03:00:00+05:30,5.0,15.3,0.0122,35.0,89.0,23.8,257.0,0.3,,,,,
2025-10-08 04:00:00+05:30,4.33,16.2,0.0121,36.0,90.0,23.9,204.0,0.3,,,,,
2025-10-08 05:00:00+05:30,4.58,16.2,0.0124,27.0,89.8,24.1,205.0,0.3,,,,,
2025-10-08 06:00:00+05:30,4.6,21.8,0.0153,31.0,89.0,23.9,206.0,0.3,,,,,
2025-10-08 07:00:00+05:30,6.48,19.6,0.0157,39.0,89.0,24.0,205.0,0.3,,,,,
2025-10-08 08:00:00+05:30,6.15,15.7,0.0133,35.0,89.0,24.2,205.0,0.3,,,,,
2025-10-08 09:00:00+05:30,5.88,11.3,0.0108,29.0,88.3,24.6,191.0,0.3,,,,,
2025-10-08 10:00:00+05:30,6.1,13.7,0.0123,28.0,85.3,25.0,178.0,0.3,,,,,
2025-10-08 11:00:00+05:30,5.3,13.8,0.0117,34.0,81.8,25.2,178.0,0.3,,,,,
2025-10-08 12:00:00+05:30,5.58,12.9,0.0114,27.0,79.5,25.8,178.0,0.3,,,,,
2025-10-08 13:00:00+05:30,5.23,12.3,0.0108,31.0,72.0,27.0,232.0,0.375,,,,,
2025-10-08 14:00:00+05:30,4.35,11.2,0.00948,29.0,64.0,28.4,231.0,0.35,,,,,
2025-10-08 15:00:00+05:30,4.85,10.4,0.0095,24.0,58.8,29.4,209.0,0.3,,,,,
2025-10-08 16:00:00+05:30,5.33,11.7,0.0108,24.0,62.3,28.4,213.0,0.325,,,,,
2025-10-08 17:00:00+05:30,5.68,10.9,0.0105,33.0,66.5,27.7,208.0,0.35,,,,,
2025-10-08 18:00:00+05:30,5.65,20.4,0.0154,31.0,71.5,26.9,254.0,0.3,,,,,
2025-10-08 19:00:00+05:30,4.7,23.4,0.0162,41.0,78.8,26.0,257.0,0.3,,,,,
2025-10-08 20:00:00+05:30,6.15,27.6,0.0197,34.0,82.8,25.5,257.0,0.3,,,,,
2025-10-08 21:00:00+05:30,5.73,25.8,0.0184,50.0,83.0,25.2,257.0,0.3,,,,,
2025-10-08 22:00:00+05:30,5.4,20.2,0.0152,57.0,83.8,24.8,257.0,0.3,,,,,
2025-10-08 23:00:00+05:30,7.2,20.1,0.0165,30.0,85.5,24.4,257.0,0.3,,,,,
2025-10-09 00:00:00+05:30,5.5,22.4,0.0164,29.0,86.7,24.2,257.0,0.3,,,,,
2025-10-09 01:00:00+05:30,5.05,14.7,0.012,34.0,88.0,24.1,257.0,0.3,,,,,
2025-10-09 02:00:00+05:30,4.55,15.7,0.012,29.0,88.0,24.1,257.0,0.3,,,,,
2025-10-09 03:00:00+05:30,5.43,14.1,0.0119,34.0,89.0,24.0,257.0,0.3,,,,,
2025-10-09 04:00:00+05:30,6.4,17.8,0.0148,51.0,89.0,23.9,257.0,0.3,,,,,
2025-10-09 05:00:00+05:30,5.78,15.0,0.0127,40.0,89.0,23.8,257.0,0.3,,,,,
2025-10-09 06:00:00+05:30,7.0,20.1,0.0164,29.0,89.0,23.7,257.0,0.3,,,,,
2025-10-09 07:00:00+05:30,8.55,23.8,0.0196,51.0,89.3,23.6,258.0,0.3,,,,,
2025-10-09 08:00:00+05:30,7.9,18.4,0.0162,67.0,88.8,24.2,269.0,0.3,,,,,
2025-10-09 09:00:00+05:30,5.98,13.3,0.0119,39.0,81.3,25.7,237.0,0.3,,,,,
2025-10-09 10:00:00+05:30,5.5,17.0,0.0135,35.0,66.0,27.9,194.0,0.3,,,,,
2025-10-09 11:00:00+05:30,5.4,18.8,0.0144,42.0,58.8,29.4,292.0,0.3,,,,,
2025-10-09 12:00:00+05:30,3.8,13.2,0.0102,34.0,52.8,30.8,275.0,0.325,,,,,
2025-10-09 13:00:00+05:30,5.1,12.4,0.0108,29.0,50.8,31.4,271.0,0.35,,,,,
2025-10-09 14:00:00+05:30,6.4,12.8,0.012,30.0,51.5,30.9,287.0,0.325,,,,,
2025-10-09 15:00:00+05:30,4.58,12.6,0.0105,31.0,52.5,30.5,282.0,0.425,,,,,
2025-10-09 16:00:00+05:30,6.5,15.1,0.0133,34.0,53.8,29.7,179.0,0.375,,,,,
2025-10-09 17:00:00+05:30,7.03,16.8,0.0147,31.0,57.5,28.9,101.0,0.475,,,,,
2025-10-09 18:00:00+05:30,4.57,19.6,0.0141,29.0,64.0,27.8,118.0,0.3,,,,,
2025-10-09 19:00:00+05:30,4.7,28.8,0.0192,29.0,70.8,26.6,122.0,0.3,,,,,
2025-10-09 20:00:00+05:30,5.83,27.8,0.0195,41.0,74.5,25.8,122.0,0.3,,,,,
2025-10-09 21:00:00+05:30,6.2,27.2,0.0195,51.0,76.8,25.4,121.0,0.3,,,,,
2025-10-09 22:00:00+05:30,5.15,25.1,0.0175,63.0,78.3,25.0,120.0,0.3,,,,,
2025-10-09 23:00:00+05:30,5.6,17.1,0.0136,59.0,76.0,25.0,107.0,0.3,,,,,
2025-10-10 00:00:00+05:30,6.13,19.4,0.0153,56.0,77.0,24.5,116.0,0.3,,,,,
2025-10-10 01:00:00+05:30,4.85,16.5,0.0127,64.0,79.5,24.0,116.0,0.3,,,,,
2025-10-10 02:00:00+05:30,5.23,18.1,0.0139,57.0,81.0,23.7,116.0,0.3,,,,,
2025-10-10 03:00:00+05:30,3.9,13.4,0.0104,57.0,82.5,23.4,116.0,0.3,,,,,
2025-10-10 04:00:00+05:30,5.55,19.1,0.0146,58.0,84.8,23.1,116.0,0.3,,,,,
2025-10-10 05:00:00+05:30,5.0,22.2,0.0159,73.0,86.0,23.0,116.0,0.3,,,,,
2025-10-10 06:00:00+05:30,5.3,23.9,0.017,91.0,87.0,22.9,116.0,0.3,,,,,
2025-10-10 07:00:00+05:30,5.4,23.2,0.0167,85.0,87.0,23.0,116.0,0.3,,,,,
2025-10-10 08:00:00+05:30,6.73,22.8,0.0176,67.0,85.8,24.0,116.0,0.3,,,,,
2025-10-10 09:00:00+05:30,6.03,20.8,0.0159,80.0,73.5,26.0,92.3,0.375,,,,,
2025-10-10 10:00:00+05:30,5.98,17.2,0.014,81.0,61.5,28.2,73.8,0.325,,,,,
2025-10-10 11:00:00+05:30,5.27,14.5,0.0121,59.0,53.7,29.8,100.0,0.367,,,,,
2025-10-10 12:00:00+05:30,4.03,11.2,0.00928,55.0,49.8,31.0,270.0,0.4,,,,,
2025-10-10 13:00:00+05:30,3.7,11.9,0.00938,52.0,46.8,31.5,309.0,0.35,,,,,
2025-10-10 14:00:00+05:30,5.13,9.95,0.00945,46.0,46.3,31.5,152.0,0.375,,,,,
2025-10-10 15:00:00+05:30,5.03,10.9,0.0099,53.0,47.3,31.0,85.3,0.333,,,,,
2025-10-10 16:00:00+05:30,5.88,12.5,0.0116,51.0,50.0,29.7,91.0,0.3,,,,,
2025-10-10 17:00:00+05:30,5.6,17.5,0.0139,53.0,51.0,29.0,92.0,0.3,,,,,
2025-10-10 19:00:00+05:30,5.6,42.0,0.0269,48.0,67.0,25.7,93.0,0.3,,,,,
2025-10-10 20:00:00+05:30,7.23,37.1,0.0254,51.0,71.7,25.1,93.3,0.3,,,,,
2025-10-10 21:00:00+05:30,9.33,44.0,0.0309,79.0,74.5,24.8,93.5,0.3,,,,,
2025-10-10 22:00:00+05:30,5.85,39.0,0.0256,96.0,78.5,24.5,93.0,0.3,,,,,
2025-10-10 23:00:00+05:30,5.63,34.0,0.0227,123.0,80.8,24.3,93.5,0.3,,,,,
2025-10-11 00:00:00+05:30,6.77,33.9,0.0235,108.0,82.7,24.0,93.3,0.3,,,,,
2025-10-11 02:00:00+05:30,9.55,38.6,0.0284,113.0,85.0,23.7,93.0,0.3,,,,,
2025-10-11 03:00:00+05:30,8.45,34.4,0.0252,121.0,85.0,23.6,104.0,0.3,,,,,
2025-10-11 04:00:00+05:30,6.8,28.2,0.0206,141.0,85.3,23.5,118.0,0.3,,,,,
2025-10-11 05:00:00+05:30,6.35,28.4,0.0203,168.0,86.0,23.5,119.0,0.3,,,,,
2025-10-11 06:00:00+05:30,5.68,24.4,0.0176,147.0,86.3,23.4,118.0,0.3,,,,,
2025-10-11 07:00:00+05:30,4.48,25.0,0.0169,103.0,87.0,23.5,118.0,0.3,,,,,
2025-10-11 08:00:00+05:30,7.53,29.6,0.0219,91.0,84.8,24.3,111.0,0.325,,,,,
2025-10-11 09:00:00+05:30,7.7,33.6,0.0241,119.0,71.5,26.3,102.0,0.3,,,,,
2025-10-11 10:00:00+05:30,6.13,20.4,0.0159,101.0,64.3,27.8,93.0,0.3,,,,,
2025-10-11 11:00:00+05:30,6.28,15.0,0.0131,75.0,55.3,29.7,94.3,0.35,,,,,
2025-10-11 12:00:00+05:30,4.95,13.9,0.0115,61.0,50.8,30.8,75.3,0.4,,,,,
2025-10-11 13:00:00+05:30,3.08,12.0,0.0089,53.0,48.3,31.7,131.0,0.6,,,,,
2025-10-11 14:00:00+05:30,4.73,10.2,0.00925,51.0,49.5,31.2,85.5,0.525,,,,,
2025-10-11 15:00:00+05:30,4.98,12.8,0.0109,50.0,50.0,30.8,28.3,0.3,,,,,
2025-10-11 16:00:00+05:30,4.85,15.2,0.0121,44.0,52.5,30.1,76.8,0.3,,,,,
2025-10-11 17:00:00+05:30,4.43,14.6,0.0114,51.0,55.8,29.3,88.3,0.3,,,,,
2025-10-11 18:00:00+05:30,5.63,22.4,0.0164,47.0,60.3,28.4,88.0,0.3,,,,,
2025-10-11 19:00:00+05:30,5.08,32.1,0.0212,58.0,67.5,26.9,88.0,0.3,,,,,
2025-10-11 20:00:00+05:30,6.2,32.3,0.0223,61.0,71.3,26.4,88.0,0.3,,,,,
2025-10-11 21:00:00+05:30,6.15,42.3,0.0275,69.0,73.3,26.2,88.0,0.3,,,,,
2025-10-11 22:00:00+05:30,5.25,33.7,0.0221,84.0,71.8,26.3,88.0,0.3,,,,,
2025-10-11 23:00:00+05:30,5.98,21.8,0.0166,83.0,72.0,25.9,88.0,0.3,,,,,
2025-10-12 00:00:00+05:30,5.03,19.0,0.0141,70.0,73.3,25.6,88.0,0.3,,,,,
2025-10-12 01:00:00+05:30,6.35,14.1,0.0127,62.0,77.5,24.9,88.0,0.3,,,,,
2025-10-12 02:00:00+05:30,4.9,15.9,0.0124,75.0,79.5,24.5,88.0,0.3,,,,,
2025-10-12 03:00:00+05:30,4.93,17.7,0.0135,201.0,75.0,25.0,88.0,0.3,,,,,
2025-10-12 04:00:00+05:30,4.35,17.2,0.0126,72.0,76.0,24.6,88.5,0.3,,,,,
2025-10-12 05:00:00+05:30,4.4,16.7,0.0125,81.0,78.8,24.2,89.0,0.3,,,,,
2025-10-12 06:00:00+05:30,3.27,17.1,0.0117,80.0,81.0,23.8,89.0,0.3,,,,,
2025-10-12 07:00:00+05:30,4.45,17.1,0.0127,68.0,82.3,23.6,89.0,0.3,,,,,
2025-10-12 08:00:00+05:30,5.93,19.3,0.0151,67.0,79.5,24.5,88.5,0.3,,,,,
2025-10-12 09:00:00+05:30,5.8,21.6,0.0162,89.0,68.0,26.8,88.3,0.3,,,,,
2025-10-12 10:00:00+05:30,5.05,18.1,0.0138,88.0,57.5,29.1,88.8,0.3,,,,,
2025-10-12 11:00:00+05:30,4.7,19.4,0.0143,84.0,51.0,30.7,86.8,0.35,,,,,
2025-10-12 12:00:00+05:30,5.4,16.1,0.0129,70.0,46.5,31.9,84.8,0.4,,,,,
2025-10-12 13:00:00+05:30,5.23,10.8,0.0101,58.0,44.0,32.4,68.8,0.4,,,,,
2025-10-12 14:00:00+05:30,5.48,10.5,0.01,55.0,43.3,32.5,72.8,0.35,,,,,
2025-10-12 15:00:00+05:30,4.4,13.1,0.0106,46.0,42.8,31.8,93.8,0.45,,,,,
2025-10-12 16:00:00+05:30,3.43,15.8,0.0112,39.0,47.0,30.6,42.0,0.525,,,,,
2025-10-12 17:00:00+05:30,3.85,15.4,0.0113,44.0,49.8,29.7,49.5,0.35,,,,,
2025-10-12 18:00:00+05:30,5.08,22.4,0.016,46.0,56.0,28.5,62.0,0.3,,,,,
2025-10-12 19:00:00+05:30,3.78,31.6,0.0199,55.0,63.5,26.9,62.0,0.3,,,,,
2025-10-12 20:00:00+05:30,6.33,36.5,0.0246,102.0,70.8,26.0,62.0,0.3,,,,,
2025-10-12 21:00:00+05:30,5.2,42.7,0.0269,108.0,74.0,25.7,62.5,0.3,,,,,
2025-10-12 22:00:00+05:30,5.03,32.7,0.0215,101.0,75.8,25.5,62.0,0.3,,,,,
2025-10-12 23:00:00+05:30,4.78,27.9,0.0188,89.0,74.5,25.5,62.0,0.3,,,,,
2025-10-13 00:00:00+05:30,5.77,26.5,0.0188,90.0,75.0,25.4,62.0,0.3,,,,,
2025-10-13 01:00:00+05:30,5.65,25.4,0.018,95.0,71.5,25.5,62.0,0.3,,,,,
2025-10-13 02:00:00+05:30,4.53,20.6,0.0147,92.0,68.3,25.9,62.0,0.3,,,,,
2025-10-13 03:00:00+05:30,6.25,23.3,0.0175,84.0,70.3,25.5,62.0,0.3,,,,,
2025-10-13 04:00:00+05:30,5.68,24.7,0.0178,99.0,77.3,24.4,62.0,0.3,,,,,
2025-10-13 05:00:00+05:30,7.68,25.0,0.0196,117.0,80.5,24.0,62.0,0.3,,,,,
2025-10-13 06:00:00+05:30,5.23,22.4,0.0161,79.0,83.5,23.4,62.0,0.3,,,,,
2025-10-13 07:00:00+05:30,7.05,24.8,0.0189,80.0,84.5,23.4,62.3,0.3,,,,,
2025-10-13 08:00:00+05:30,12.3,32.5,0.0272,85.0,83.8,24.4,62.0,0.3,,,,,
2025-10-13 09:00:00+05:30,4.35,22.7,0.0156,127.0,69.3,26.8,60.5,0.3,,,,,
2025-10-13 10:00:00+05:30,5.83,21.1,0.016,118.0,58.0,29.1,39.0,0.3,,,,,
2025-10-13 11:00:00+05:30,4.83,16.2,0.0125,105.0,50.0,30.9,57.0,0.3,,,,,
2025-10-13 12:00:00+05:30,6.2,13.2,0.0121,66.0,45.3,32.4,62.3,0.3,,,,,
2025-10-13 13:00:00+05:30,6.1,13.3,0.012,,42.8,32.9,72.5,0.3,,,,,
2025-10-13 14:00:00+05:30,4.3,8.8,0.0083,52.0,41.3,33.0,112.0,0.375,,,,,
2025-10-13 15:00:00+05:30,10.1,7.35,0.0121,42.0,42.3,32.5,108.0,0.3,,,,,
2025-10-13 16:00:00+05:30,10.3,8.58,0.013,55.0,45.5,31.2,72.3,0.3,,,,,
2025-10-13 17:00:00+05:30,9.78,12.5,0.0146,53.0,48.8,29.9,36.0,0.3,,,,,
2025-10-13 18:00:00+05:30,8.85,23.8,0.0198,64.0,54.3,28.4,24.5,0.3,,,,,
2025-10-13 19:00:00+05:30,10.6,42.6,0.0313,81.0,60.3,27.0,17.0,0.3,,,,,
2025-10-13 20:00:00+05:30,10.6,38.3,0.029,94.0,65.5,26.2,17.0,0.3,,,,,
2025-10-13 21:00:00+05:30,11.2,33.7,0.0271,117.0,68.3,25.6,17.0,0.3,,,,,
2025-10-13 22:00:00+05:30,11.2,31.4,0.0258,116.0,70.0,25.1,17.0,0.3,,,,,
2025-10-13 23:00:00+05:30,11.6,34.4,0.0277,111.0,69.5,25.1,17.0,0.3,,,,,
2025-10-14 00:00:00+05:30,11.1,34.6,0.0274,119.0,71.3,24.8,17.0,0.3,,,,,
2025-10-14 01:00:00+05:30,10.5,28.6,0.0238,162.0,71.0,24.9,17.0,0.3,,,,,
2025-10-14 02:00:00+05:30,9.45,22.8,0.0198,123.0,72.0,24.8,17.0,0.3,,,,,
2025-10-14 03:00:00+05:30,9.58,16.7,0.0167,268.0,72.5,24.4,17.0,0.3,,,,,
2025-10-14 04:00:00+05:30,8.45,12.8,0.0137,171.0,72.0,24.3,17.0,0.3,,,,,
2025-10-14 05:00:00+05:30,9.25,16.4,0.0163,96.0,72.5,24.1,17.0,0.3,,,,,
2025-10-14 06:00:00+05:30,8.4,14.3,0.0145,169.0,74.0,23.7,17.0,0.3,,,,,
2025-10-14 07:00:00+05:30,9.83,22.1,0.0196,151.0,75.3,23.5,17.0,0.3,,,,,
2025-10-14 08:00:00+05:30,9.85,23.7,0.0206,196.0,74.0,24.3,17.0,0.3,,,,,
2025-10-14 09:00:00+05:30,12.0,35.3,0.0285,139.0,62.0,27.2,17.0,0.3,,,,,
2025-10-14 10:00:00+05:30,10.1,16.6,0.017,111.0,51.8,30.0,17.0,0.3,,,,,
2025-10-14 11:00:00+05:30,8.73,10.3,0.0126,72.0,47.8,31.4,17.5,0.3,,,,,
2025-10-14 12:00:00+05:30,9.25,6.43,0.0109,63.0,42.3,32.5,315.0,0.35,,,,,
2025-10-14 13:00:00+05:30,10.5,6.55,0.012,47.0,40.0,32.8,319.0,0.35,,,,,
2025-10-14 14:00:00+05:30,9.3,5.9,0.0108,42.0,39.8,32.6,317.0,0.3,,,,,
2025-10-14 15:00:00+05:30,9.1,4.45,0.00978,39.0,40.0,32.3,316.0,0.3,,,,,
2025-10-14 16:00:00+05:30,8.85,6.5,0.0107,41.0,43.3,31.0,316.0,0.3,,,,,
2025-10-14 17:00:00+05:30,9.18,7.53,0.0115,41.0,47.5,29.8,317.0,0.3,,,,,
2025-10-14 18:00:00+05:30,9.2,26.7,0.0217,39.0,52.5,28.4,317.0,0.3,,,,,
2025-10-14 19:00:00+05:30,11.1,39.1,0.0298,52.0,55.3,27.1,317.0,0.3,,,,,
2025-10-14 20:00:00+05:30,7.93,32.3,0.0237,81.0,57.0,26.4,317.0,0.3,,,,,
2025-10-14 21:00:00+05:30,35.4,59.7,0.0606,80.0,61.0,25.9,317.0,0.3,,,,,
2025-10-14 22:00:00+05:30,45.3,49.3,0.0631,95.0,68.3,24.8,317.0,0.3,,,,,
2025-10-14 23:00:00+05:30,58.1,38.8,0.0678,121.0,73.3,24.3,317.0,0.3,,,,,
2025-10-15 00:00:00+05:30,48.2,43.0,0.0621,124.0,75.0,24.0,317.0,0.3,,,,,
2025-10-15 01:00:00+05:30,18.5,36.8,0.0347,121.0,74.5,24.2,318.0,0.3,,,,,
2025-10-15 02:00:00+05:30,26.9,32.2,0.0391,124.0,76.5,24.0,318.0,0.3,,,,,
2025-10-15 03:00:00+05:30,28.5,31.2,0.0398,119.0,79.3,23.6,318.0,0.3,,,,,
2025-10-15 04:00:00+05:30,44.8,32.8,0.0539,118.0,81.0,23.3,318.0,0.3,,,,,
2025-10-15 05:00:00+05:30,50.9,30.7,0.0577,134.0,81.8,23.0,318.0,0.3,,,,,
2025-10-15 06:00:00+05:30,55.5,31.2,0.0617,127.0,82.8,22.7,317.0,0.3,,,,,
2025-10-15 07:00:00+05:30,57.1,27.6,0.0611,152.0,83.5,22.4,317.0,0.3,,,,,
2025-10-15 08:00:00+05:30,75.0,40.6,0.0826,143.0,81.3,23.4,318.0,0.3,,,,,
2025-10-15 09:00:00+05:30,32.3,61.5,0.059,160.0,65.8,26.5,318.0,0.3,,,,,
2025-10-15 10:00:00+05:30,12.5,44.5,0.0339,180.0,51.0,29.7,318.0,0.3,,,,,
2025-10-15 11:00:00+05:30,11.1,23.3,0.0215,167.0,44.0,31.7,318.0,0.3,,,,,
2025-10-15 12:00:00+05:30,8.95,10.1,0.0126,106.0,38.3,32.9,320.0,0.525,,,,,
2025-10-15 13:00:00+05:30,8.1,6.63,0.0102,47.0,36.8,33.1,315.0,0.4,,,,,
2025-10-15 14:00:00+05:30,9.83,6.83,0.0117,55.0,36.5,32.9,285.0,0.3,,,,,
2025-10-15 15:00:00+05:30,8.87,3.77,0.00927,46.0,35.7,32.9,276.0,0.333,,,,,
2025-10-15 16:00:00+05:30,8.5,8.1,0.0111,35.0,39.0,31.4,186.0,0.35,,,,,
2025-10-15 17:00:00+05:30,8.0,19.5,0.0168,36.0,44.0,29.9,288.0,0.3,,,,,
2025-10-15 18:00:00+05:30,9.35,27.9,0.0225,36.0,48.5,28.5,268.0,0.3,,,,,
2025-10-15 21:00:00+05:30,41.6,54.6,0.0627,113.0,62.0,25.2,267.0,0.3,,,,,
2025-10-15 22:00:00+05:30,49.9,53.1,0.0686,129.0,66.0,24.7,267.0,0.3,,,,,
2025-10-15 23:00:00+05:30,44.4,54.0,0.0647,128.0,66.3,24.7,268.0,0.3,,,,,
2025-10-16 00:00:00+05:30,46.6,44.4,0.0614,143.0,71.7,23.9,268.0,0.3,,,,,
2025-10-16 01:00:00+05:30,72.4,43.7,0.0821,116.0,76.5,23.7,268.0,0.3,,,,,
2025-10-16 02:00:00+05:30,37.1,38.1,0.0504,119.0,75.8,23.6,268.0,0.3,,,,,
2025-10-16 03:00:00+05:30,20.2,37.8,0.0366,100.0,74.3,23.7,268.0,0.3,,,,,
2025-10-16 04:00:00+05:30,13.3,31.1,0.0273,251.0,75.0,23.7,268.0,0.3,,,,,
2025-10-16 05:00:00+05:30,12.0,38.3,0.0301,289.0,74.3,23.4,268.0,0.3,,,,,
2025-10-16 06:00:00+05:30,12.9,30.65,0.0267,313.0,74.5,23.0,268.0,0.3,,,,,
2025-10-16 07:00:00+05:30,18.3,40.9,0.0369,284.0,75.7,23.0,268.0,0.3,,,,,
2025-10-16 09:00:00+05:30,9.1,25.5,0.021,230.0,62.7,26.7,266.0,0.333,,,,,
2025-10-16 10:00:00+05:30,8.95,21.3,0.0186,140.0,55.8,29.0,243.0,0.35,,,,,
2025-10-16 11:00:00+05:30,9.93,19.8,0.0186,102.0,49.8,31.1,243.0,0.3,,,,,
2025-10-16 12:00:00+05:30,9.18,10.5,0.013,101.0,43.5,32.6,238.0,0.375,,,,,
2025-10-16 13:00:00+05:30,10.4,7.2,0.0123,67.0,40.0,33.0,230.0,0.425,,,,,
2025-10-16 14:00:00+05:30,8.83,5.48,0.0101,56.0,40.0,32.9,229.0,0.325,,,,,
2025-10-16 15:00:00+05:30,7.5,5.6,0.00903,52.0,41.0,32.2,229.0,0.3,,,,,
2025-10-16 16:00:00+05:30,8.93,6.55,0.0107,52.0,43.8,31.0,229.0,0.35,,,,,
2025-10-16 17:00:00+05:30,9.33,14.7,0.0154,51.0,48.5,29.8,229.0,0.3,,,,,
2025-10-16 18:00:00+05:30,9.55,24.6,0.0208,53.0,54.5,28.4,229.0,0.3,,,,,
2025-10-16 19:00:00+05:30,9.35,45.3,0.0317,73.0,60.8,26.9,229.0,0.3,,,,,
2025-10-16 20:00:00+05:30,11.1,46.1,0.0336,88.0,63.5,26.3,229.0,0.3,,,,,
2025-10-16 21:00:00+05:30,21.0,50.0,0.0435,102.0,64.8,25.7,229.0,0.3,,,,,
2025-10-16 22:00:00+05:30,24.1,50.1,0.0467,112.0,66.8,25.3,229.0,0.3,,,,,
2025-10-16 23:00:00+05:30,14.6,46.4,0.0368,122.0,67.0,25.0,229.0,0.3,,,,,
2025-10-17 00:00:00+05:30,13.7,44.7,0.0351,145.0,68.0,24.9,229.0,0.3,,,,,
2025-10-17 01:00:00+05:30,13.2,45.5,0.0349,156.0,70.0,24.9,229.0,0.3,,,,,
2025-10-17 02:00:00+05:30,9.55,28.3,0.0228,217.0,69.0,25.0,229.0,0.3,,,,,
2025-10-17 03:00:00+05:30,11.4,26.8,0.0235,144.0,71.5,24.7,229.0,0.3,,,,,
2025-10-17 04:00:00+05:30,10.9,18.2,0.0185,133.0,71.3,24.5,229.0,0.3,,,,,
