Local Time,CO,NO,NO2,NOX,O3,PM10,RELATIVEHUMIDITY,TEMPERATURE,WIND_DIRECTION,WIND_SPEED,PM25,SO2
2025-07-27 15:00:00+05:30,1.1,3.4,28.8,0.0181,33.6,26.0,54.0,46.0,229.0,1.38,,
2025-07-27 16:00:00+05:30,1.09,3.83,27.1,0.0175,35.4,26.0,54.3,46.0,229.0,1.0,,
2025-07-27 17:00:00+05:30,1.11,2.85,25.6,0.0159,34.2,31.0,55.5,45.4,229.0,0.725,,
2025-07-27 18:00:00+05:30,1.13,2.4,22.5,0.0139,32.3,37.0,59.5,43.8,229.0,0.675,,
2025-07-27 19:00:00+05:30,1.15,2.83,19.0,0.0124,36.1,33.5,63.8,41.8,229.0,0.625,,
2025-07-27 20:00:00+05:30,1.19,3.03,18.0,0.012,29.5,37.5,65.5,40.9,229.0,0.5,,
2025-07-27 21:00:00+05:30,1.19,3.03,23.3,0.0149,22.1,42.5,67.0,40.4,229.0,0.35,,
2025-07-27 22:00:00+05:30,1.24,2.9,28.0,0.0172,23.4,46.5,68.3,40.3,229.0,0.3,,
2025-07-27 23:00:00+05:30,1.3,3.78,31.7,0.0199,20.7,53.5,70.0,39.7,229.0,0.3,,
2025-07-28 00:00:00+05:30,1.28,4.4,35.3,0.0223,19.0,54.3,72.0,39.2,229.0,0.3,,
2025-07-28 09:00:00+05:30,1.14,4.2,53.0,0.0316,23.9,51.0,68.5,41.1,229.0,0.875,,
2025-07-28 10:00:00+05:30,1.08,3.03,39.0,0.0232,32.6,48.0,62.5,43.4,229.0,0.725,,
2025-07-28 11:00:00+05:30,1.1,3.03,35.5,0.0214,34.0,46.0,60.0,44.3,229.0,0.675,,
2025-07-28 12:00:00+05:30,1.11,2.8,33.2,0.02,33.4,47.5,58.5,44.6,229.0,0.3,,
2025-07-28 13:00:00+05:30,1.15,3.28,32.5,0.0199,29.0,51.5,63.5,43.5,229.0,0.325,,
2025-07-28 14:00:00+05:30,1.12,3.53,31.5,0.0196,25.9,50.5,64.0,43.0,229.0,0.4,,
2025-07-28 15:00:00+05:30,1.11,4.93,28.7,0.0193,30.9,44.0,62.0,43.9,229.0,0.45,,
2025-07-28 16:00:00+05:30,1.1,4.68,29.9,0.0197,33.0,42.0,58.5,44.7,229.0,0.3,,
2025-07-28 17:00:00+05:30,1.15,3.7,31.0,0.0195,31.5,46.5,60.5,43.8,229.0,0.3,,
2025-07-28 18:00:00+05:30,1.17,2.9,30.2,0.0184,30.9,53.5,63.3,42.7,229.0,0.375,,
2025-07-28 19:00:00+05:30,1.2,4.08,27.0,0.0177,30.4,57.0,66.8,41.8,229.0,0.4,,
2025-07-28 20:00:00+05:30,1.24,3.63,25.8,0.0167,28.4,59.5,69.5,40.6,229.0,0.4,,
2025-07-28 21:00:00+05:30,1.31,2.85,26.8,0.0166,24.9,59.5,71.0,40.3,229.0,0.55,,
2025-07-28 22:00:00+05:30,1.19,3.0,28.3,0.0175,25.1,53.0,73.5,38.8,229.0,1.08,,
2025-07-28 23:00:00+05:30,1.19,3.08,30.4,0.0187,21.4,40.5,75.0,37.9,229.0,1.08,,
2025-07-29 00:00:00+05:30,1.15,3.77,31.3,0.0197,23.6,31.7,75.3,37.2,229.0,1.3,,
2025-07-29 01:00:00+05:30,1.13,3.1,35.0,0.0211,17.3,28.0,77.0,36.6,229.0,0.3,,
2025-07-29 02:00:00+05:30,1.06,3.65,37.2,0.0227,17.4,28.5,78.0,36.5,229.0,0.425,,
2025-07-29 03:00:00+05:30,1.09,3.33,40.4,0.0242,15.8,31.5,78.3,36.4,229.0,0.525,,
2025-07-29 04:00:00+05:30,1.1,3.55,43.2,0.0258,16.5,36.0,79.0,36.2,229.0,0.6,,
2025-07-29 05:00:00+05:30,1.08,3.88,44.5,0.0268,16.8,33.0,79.0,36.0,229.0,0.75,,
2025-07-29 06:00:00+05:30,1.07,4.25,45.6,0.0277,17.8,28.0,79.0,35.7,229.0,0.725,,
2025-07-29 07:00:00+05:30,1.08,4.18,44.9,0.0273,17.5,30.5,79.0,35.7,229.0,0.825,,
2025-07-29 08:00:00+05:30,1.08,4.63,46.2,0.0284,17.6,32.0,78.0,35.7,229.0,1.6,,
2025-07-29 09:00:00+05:30,1.08,3.7,46.1,0.0275,18.5,30.0,76.5,36.4,229.0,1.13,,
2025-07-29 10:00:00+05:30,1.06,3.9,46.2,0.0277,19.7,27.0,75.5,37.0,229.0,1.2,,
2025-07-29 11:00:00+05:30,1.1,4.23,45.5,0.0276,23.1,26.5,75.5,36.7,229.0,1.7,,
2025-07-29 12:00:00+05:30,1.06,4.08,39.2,0.0242,18.6,22.0,84.0,33.7,229.0,1.3,,
2025-07-29 13:00:00+05:30,1.13,6.0,31.6,0.0217,17.3,19.5,84.0,34.7,229.0,0.825,,
2025-07-29 14:00:00+05:30,1.11,4.83,36.8,0.0235,16.6,19.5,81.3,35.8,229.0,0.625,,
2025-07-29 15:00:00+05:30,1.14,3.58,39.0,0.0237,22.4,16.5,72.0,39.7,229.0,0.6,,
2025-07-29 16:00:00+05:30,1.12,4.1,37.3,0.0232,21.1,17.0,67.5,41.2,229.0,0.875,,
2025-07-29 17:00:00+05:30,1.09,3.53,34.4,0.0211,24.5,17.0,70.0,39.3,229.0,0.55,,
2025-07-29 18:00:00+05:30,1.17,3.43,34.1,0.0209,21.4,18.5,72.0,38.5,229.0,0.3,,
2025-07-29 19:00:00+05:30,1.17,3.33,35.2,0.0214,22.2,19.0,73.8,37.7,229.0,0.525,,
2025-07-29 20:00:00+05:30,1.21,3.08,32.6,0.0198,21.8,20.0,75.3,36.6,229.0,0.625,,
2025-07-29 21:00:00+05:30,1.31,3.23,33.4,0.0204,18.9,27.5,77.0,36.2,229.0,0.325,,
2025-07-29 22:00:00+05:30,1.23,3.65,36.8,0.0225,17.2,30.0,77.8,36.1,229.0,0.3,,
2025-07-29 23:00:00+05:30,1.18,3.68,39.8,0.0242,20.3,27.5,78.0,35.9,229.0,0.45,,
2025-07-30 00:00:00+05:30,1.13,3.27,42.6,0.0253,19.8,25.0,78.0,35.5,229.0,0.633,,
2025-07-30 01:00:00+05:30,1.24,3.8,45.8,0.0275,17.7,20.0,79.5,35.4,229.0,0.5,,
2025-07-30 02:00:00+05:30,1.23,3.75,45.5,0.0273,15.5,19.0,80.0,35.4,229.0,0.55,,
2025-07-30 03:00:00+05:30,1.21,3.35,46.2,0.0273,13.6,19.0,82.5,35.2,229.0,0.425,,
2025-07-30 04:00:00+05:30,1.23,3.58,48.0,0.0285,14.9,22.5,83.0,35.0,229.0,0.3,,
2025-07-30 05:00:00+05:30,1.24,3.8,49.6,0.0295,15.1,19.0,83.3,34.8,229.0,0.4,,
2025-07-30 06:00:00+05:30,1.22,4.6,48.6,0.0296,16.1,16.5,83.0,34.6,229.0,0.4,,
2025-07-30 07:00:00+05:30,1.25,3.95,46.7,0.0281,18.9,20.0,82.0,34.9,229.0,0.95,,
2025-07-30 08:00:00+05:30,1.25,3.75,40.8,0.0247,21.7,22.5,79.3,34.9,229.0,1.2,,
2025-07-30 09:00:00+05:30,1.24,3.75,37.3,0.0229,20.6,24.0,77.5,35.8,229.0,1.2,,
2025-07-30 10:00:00+05:30,1.25,3.33,32.0,0.0197,22.4,21.0,73.7,37.9,229.0,1.47,,
2025-07-30 11:00:00+05:30,1.23,3.13,27.8,0.0174,22.9,24.5,72.5,38.3,229.0,1.13,,
2025-07-30 12:00:00+05:30,1.18,2.9,2.67,0.00383,27.1,24.3,68.3,40.4,229.0,2.17,,
2025-07-30 13:00:00+05:30,1.16,2.78,5.25,0.00508,29.7,27.5,64.5,42.4,229.0,1.98,,
2025-07-30 14:00:00+05:30,1.16,3.13,7.2,0.00638,31.0,31.5,63.8,42.5,229.0,1.05,,
2025-07-30 15:00:00+05:30,1.17,3.18,10.5,0.00818,28.1,28.5,70.0,39.9,229.0,0.75,,
2025-07-30 16:00:00+05:30,1.19,3.28,14.9,0.0106,27.0,23.5,77.0,36.5,229.0,1.93,,
2025-07-30 17:00:00+05:30,1.22,3.5,17.5,0.0122,27.8,21.5,72.5,38.7,229.0,0.4,,
2025-07-30 18:00:00+05:30,1.25,3.1,15.7,0.0108,29.9,28.5,72.0,37.7,229.0,2.68,,
2025-07-30 19:00:00+05:30,1.3,2.75,7.8,0.00638,28.6,27.0,79.0,34.7,229.0,1.15,,
2025-07-30 20:00:00+05:30,1.28,2.63,11.5,0.0082,22.3,19.0,83.0,34.4,229.0,0.4,,
2025-07-30 21:00:00+05:30,1.3,2.45,17.8,0.0115,19.9,19.0,83.0,34.5,229.0,0.325,,
2025-07-30 22:00:00+05:30,1.33,3.43,22.9,0.015,18.8,24.0,83.0,34.8,229.0,0.3,,
2025-07-30 23:00:00+05:30,1.33,3.23,27.6,0.0173,18.7,30.5,83.0,34.9,229.0,0.3,,
2025-07-31 00:00:00+05:30,1.43,3.2,30.3,0.0187,16.8,33.3,83.0,35.2,229.0,0.3,,
2025-07-31 01:00:00+05:30,1.14,2.4,32.6,0.0193,16.2,35.0,83.5,35.2,229.0,0.3,,
2025-07-31 02:00:00+05:30,1.11,3.03,34.9,0.021,16.4,40.0,83.8,35.0,229.0,0.575,,
2025-07-31 03:00:00+05:30,1.11,3.65,36.3,0.0223,15.0,45.0,84.0,34.8,229.0,0.35,,
2025-07-31 04:00:00+05:30,1.13,3.27,39.1,0.0235,14.3,35.7,84.0,34.9,229.0,0.333,,
2025-07-31 05:00:00+05:30,1.06,3.25,41.5,0.0247,16.9,33.0,84.0,34.5,229.0,0.675,,
2025-07-31 06:00:00+05:30,1.03,3.93,40.9,0.025,16.7,33.0,84.0,34.4,229.0,0.35,,
2025-07-31 07:00:00+05:30,1.04,3.28,41.2,0.0246,19.1,30.0,84.0,34.3,229.0,0.675,,
2025-07-31 08:00:00+05:30,1.03,3.93,38.5,0.0236,18.9,24.5,83.3,34.6,229.0,0.525,,
2025-07-31 09:00:00+05:30,1.01,3.78,36.7,0.0226,21.1,22.5,79.0,35.6,229.0,0.65,,
2025-07-31 10:00:00+05:30,1.05,3.53,34.1,0.021,21.5,29.0,77.3,36.3,229.0,0.825,,
2025-07-31 11:00:00+05:30,1.04,3.93,32.5,0.0205,22.2,31.0,76.5,36.8,229.0,0.45,,
2025-07-31 12:00:00+05:30,1.04,4.13,31.2,0.02,24.5,35.5,75.5,37.3,229.0,1.55,,
2025-07-31 13:00:00+05:30,1.03,3.4,28.3,0.0179,26.5,35.0,74.5,37.7,229.0,1.45,,
2025-07-31 14:00:00+05:30,0.993,3.0,26.6,0.0166,27.1,21.0,70.8,38.9,229.0,1.83,,
2025-07-31 15:00:00+05:30,1.04,3.07,25.7,0.0161,30.8,20.3,70.7,39.1,229.0,1.57,,
2025-07-31 16:00:00+05:30,1.04,3.48,23.9,0.0155,32.3,36.5,67.3,41.2,229.0,0.55,,
2025-07-31 17:00:00+05:30,1.05,3.43,25.6,0.0164,28.5,39.0,71.8,39.6,229.0,0.425,,
2025-07-31 18:00:00+05:30,1.1,3.03,26.7,0.0166,22.0,37.0,77.3,37.3,229.0,0.3,,
2025-07-31 19:00:00+05:30,1.1,2.8,30.2,0.0183,23.7,34.5,81.5,35.3,229.0,1.03,,
2025-07-31 20:00:00+05:30,1.12,3.0,31.1,0.019,22.1,27.7,84.0,34.5,229.0,0.3,,
2025-07-31 21:00:00+05:30,1.16,3.05,32.9,0.02,23.0,22.0,84.0,34.2,229.0,0.3,,
2025-07-31 22:00:00+05:30,1.15,3.25,34.1,0.0208,21.4,26.5,83.0,34.4,229.0,0.3,,
2025-07-31 23:00:00+05:30,1.11,3.58,37.4,0.0229,17.4,24.5,83.0,34.6,229.0,0.3,,
2025-08-01 01:00:00+05:30,1.19,3.35,43.2,0.0257,16.9,28.0,84.0,34.2,229.0,0.3,,
2025-08-01 02:00:00+05:30,1.12,3.75,44.4,0.0267,17.5,28.5,84.0,34.1,229.0,0.3,,
2025-08-01 03:00:00+05:30,1.13,4.1,44.8,0.0272,16.7,24.0,84.0,34.0,229.0,0.3,,
2025-08-01 04:00:00+05:30,1.16,3.18,46.9,0.0275,13.3,21.5,84.0,34.1,229.0,0.3,,
2025-08-01 05:00:00+05:30,1.15,3.58,48.3,0.0286,12.2,23.0,84.0,34.2,229.0,0.3,,
2025-08-01 06:00:00+05:30,1.18,4.15,49.0,0.0295,12.0,25.5,84.0,34.3,229.0,0.3,,
2025-08-01 07:00:00+05:30,1.19,4.88,50.3,0.0307,12.4,29.5,84.0,34.6,229.0,0.3,,
2025-08-01 08:00:00+05:30,1.19,4.8,51.2,0.0312,13.4,29.5,83.8,34.9,229.0,0.3,,
2025-08-01 09:00:00+05:30,1.19,4.88,50.5,0.0308,15.2,27.0,81.3,35.8,229.0,0.3,,
2025-08-01 10:00:00+05:30,1.19,5.03,48.5,0.0299,16.9,29.0,78.3,36.4,229.0,0.3,,
2025-08-01 11:00:00+05:30,1.2,5.3,16.7,0.0132,21.4,42.5,73.5,38.5,229.0,0.3,,
2025-08-01 12:00:00+05:30,1.28,3.53,10.0,0.00817,24.7,47.7,75.0,37.7,229.0,0.3,,
2025-08-01 13:00:00+05:30,1.25,4.65,14.4,0.0115,13.8,33.0,73.3,39.4,229.0,0.3,,
2025-08-01 14:00:00+05:30,1.25,3.9,21.7,0.0148,27.1,37.5,68.5,41.3,229.0,0.35,,
2025-08-01 20:00:00+05:30,1.58,3.3,20.5,0.0135,27.6,72.0,79.0,37.2,229.0,0.3,,
2025-08-01 21:00:00+05:30,1.65,3.2,22.4,0.0145,22.1,90.0,81.0,36.9,229.0,0.3,,
2025-08-01 22:00:00+05:30,1.58,3.3,25.8,0.0164,23.3,91.0,77.0,36.1,229.0,0.3,,
2025-08-01 23:00:00+05:30,1.55,3.63,28.4,0.018,16.9,81.5,77.3,35.8,229.0,0.3,,
2025-08-02 00:00:00+05:30,1.49,4.67,32.9,0.0213,11.1,69.0,77.7,35.3,229.0,0.833,,
2025-08-02 01:00:00+05:30,1.26,3.45,36.9,0.0225,11.8,48.0,79.5,34.6,229.0,0.3,,
2025-08-02 02:00:00+05:30,1.25,3.83,38.8,0.0237,8.23,46.5,80.5,34.4,229.0,0.3,,
2025-08-02 03:00:00+05:30,1.22,4.05,42.5,0.0259,13.1,41.5,79.3,34.0,229.0,0.3,,
2025-08-02 04:00:00+05:30,1.18,3.8,45.6,0.0274,17.0,37.0,79.0,33.8,229.0,0.3,,
2025-08-02 05:00:00+05:30,1.18,4.4,46.8,0.0285,6.53,37.5,80.3,34.1,229.0,0.3,,
2025-08-02 06:00:00+05:30,1.22,4.48,49.3,0.0299,9.63,42.0,81.5,34.4,229.0,0.3,,
2025-08-02 07:00:00+05:30,1.3,6.33,50.0,0.0317,5.38,53.5,78.8,35.1,229.0,0.3,,
2025-08-02 08:00:00+05:30,1.35,8.18,52.0,0.0343,12.1,74.0,76.5,36.4,229.0,0.325,,
2025-08-02 09:00:00+05:30,1.3,6.53,52.4,0.0332,12.8,89.0,74.0,37.4,229.0,1.18,,
2025-08-02 10:00:00+05:30,1.28,5.95,48.8,0.0308,17.7,92.0,72.0,38.1,229.0,1.58,,
2025-08-02 11:00:00+05:30,1.24,5.2,43.3,0.0272,24.0,92.0,68.3,39.9,229.0,2.28,,
2025-08-02 12:00:00+05:30,1.15,4.05,28.0,0.0182,32.8,86.3,66.8,40.7,229.0,2.58,,
2025-08-02 13:00:00+05:30,0.84,2.95,25.5,0.016,25.0,72.0,65.3,41.5,229.0,2.53,,
2025-08-02 14:00:00+05:30,1.01,3.05,16.8,0.0114,28.0,69.5,64.8,41.8,229.0,2.63,,
2025-08-02 15:00:00+05:30,0.993,2.9,19.2,0.0126,25.1,68.0,63.8,42.2,229.0,2.05,,
2025-08-02 16:00:00+05:30,0.998,2.9,8.0,0.00255,28.1,64.0,63.8,42.4,229.0,2.38,,
2025-08-02 17:00:00+05:30,1.0,2.5,3.1,0.0032,,65.0,64.0,42.3,229.0,1.6,,
2025-08-02 18:00:00+05:30,1.06,2.45,6.33,0.00535,18.2,68.0,66.0,41.3,229.0,1.0,,
2025-08-02 19:00:00+05:30,1.12,2.5,8.48,0.00653,21.1,70.0,69.3,40.0,229.0,0.525,,
2025-08-02 20:00:00+05:30,1.2,1.9,13.4,0.00865,21.5,71.0,72.8,38.6,229.0,0.3,,
2025-08-02 21:00:00+05:30,1.26,2.98,17.4,0.0117,19.8,79.5,74.5,38.1,229.0,0.525,,
2025-08-02 22:00:00+05:30,1.26,2.85,21.4,0.0137,16.9,76.5,75.5,37.2,229.0,0.5,,
2025-08-02 23:00:00+05:30,1.4,3.85,26.0,0.017,16.4,74.0,77.5,36.6,229.0,0.3,,
2025-08-03 00:00:00+05:30,1.33,3.47,30.6,0.019,15.8,82.7,79.0,36.3,229.0,0.3,,
2025-08-03 01:00:00+05:30,1.17,4.25,35.4,0.0223,13.6,77.0,79.0,36.3,229.0,0.3,,
2025-08-03 02:00:00+05:30,1.14,3.45,38.2,0.0231,13.2,74.5,79.5,35.9,229.0,0.3,,
2025-08-03 03:00:00+05:30,1.13,3.68,39.9,0.0242,14.4,67.0,78.8,35.5,229.0,1.3,,
2025-08-03 04:00:00+05:30,0.975,3.23,38.9,0.0233,15.9,49.0,79.3,35.1,229.0,2.1,,
2025-08-03 05:00:00+05:30,0.973,2.85,36.2,0.0216,17.0,38.0,80.0,34.7,229.0,1.45,,
2025-08-03 06:00:00+05:30,0.945,2.98,34.8,0.0209,16.1,41.0,80.3,34.5,229.0,0.325,,
2025-08-03 07:00:00+05:30,1.02,4.33,34.1,0.0217,15.1,50.0,78.0,35.1,229.0,0.475,,
2025-08-03 08:00:00+05:30,0.98,5.9,32.7,0.0222,15.4,63.5,74.5,36.7,229.0,2.98,,
2025-08-03 09:00:00+05:30,0.99,5.78,31.0,0.0212,15.5,73.0,74.5,36.8,229.0,3.35,,
2025-08-03 10:00:00+05:30,1.09,6.5,28.5,0.0204,18.9,83.0,71.8,38.3,229.0,4.83,,
2025-08-03 11:00:00+05:30,1.02,3.48,23.4,0.0153,23.2,89.0,68.0,40.2,229.0,5.53,,
2025-08-03 12:00:00+05:30,1.0,3.4,16.3,0.0115,25.1,72.3,65.3,41.8,229.0,4.77,,
2025-08-03 13:00:00+05:30,0.953,3.0,11.0,0.00828,27.3,60.5,65.0,41.8,229.0,5.93,,
2025-08-03 14:00:00+05:30,1.32,2.75,8.35,0.0067,28.9,69.0,63.5,42.4,229.0,6.4,,
2025-08-03 15:00:00+05:30,1.23,2.7,6.48,0.0056,28.8,82.0,63.0,42.5,229.0,5.1,,
2025-08-03 16:00:00+05:30,1.22,2.58,6.85,0.00573,28.7,72.0,60.0,43.6,229.0,4.73,,
2025-08-03 17:00:00+05:30,1.27,2.65,6.78,0.00578,31.3,61.5,63.5,42.1,229.0,3.0,,
2025-08-03 18:00:00+05:30,1.38,2.13,9.05,0.00658,30.4,71.0,66.5,41.0,229.0,0.825,,
2025-08-03 19:00:00+05:30,1.25,2.53,11.6,0.00823,28.7,90.0,69.0,39.9,229.0,2.6,,
2025-08-03 20:00:00+05:30,1.28,2.18,9.98,0.00708,27.2,69.0,79.0,33.5,229.0,2.9,,
2025-08-03 21:00:00+05:30,1.26,2.6,9.58,0.00723,24.0,33.5,80.8,33.9,229.0,0.45,,
2025-08-03 22:00:00+05:30,1.3,2.4,13.5,0.00915,21.9,29.5,79.3,34.8,229.0,0.3,,
2025-08-03 23:00:00+05:30,1.35,2.25,17.7,0.0113,17.9,37.0,82.8,34.8,229.0,0.3,,
2025-08-04 00:00:00+05:30,1.31,2.7,19.6,0.0127,17.6,40.7,83.0,34.3,229.0,0.567,,
2025-08-04 01:00:00+05:30,1.02,3.65,23.1,0.0152,18.1,39.0,83.0,33.8,229.0,0.4,,
2025-08-04 02:00:00+05:30,1.13,3.95,24.4,0.0162,16.6,36.0,83.0,34.0,229.0,0.875,,
2025-08-04 03:00:00+05:30,1.17,3.15,25.7,0.0162,14.3,35.5,83.0,34.3,229.0,1.3,,
2025-08-04 04:00:00+05:30,1.06,3.03,24.5,0.0155,17.6,28.0,83.0,33.2,229.0,1.1,,
2025-08-04 05:00:00+05:30,1.14,2.88,25.0,0.0157,17.9,18.0,83.0,33.4,229.0,0.3,,
2025-08-04 06:00:00+05:30,1.17,3.35,27.6,0.0174,15.7,17.0,83.0,33.7,229.0,0.3,,
2025-08-04 07:00:00+05:30,1.18,3.45,31.0,0.0193,15.0,19.5,83.0,33.8,229.0,0.3,,
2025-08-04 08:00:00+05:30,1.19,3.23,33.5,0.0205,15.7,21.5,83.0,33.4,229.0,0.3,,
2025-08-04 09:00:00+05:30,1.21,3.8,33.6,0.021,15.3,19.0,83.0,34.0,229.0,0.3,,
2025-08-04 10:00:00+05:30,1.19,5.23,34.2,0.0225,15.5,25.5,82.8,35.2,229.0,0.325,,
2025-08-04 11:00:00+05:30,1.19,5.5,34.5,0.0229,9.7,51.5,76.8,36.4,229.0,0.8,,
2025-08-04 12:00:00+05:30,0.967,4.18,2.15,0.00368,,71.5,74.8,37.0,229.0,0.5,,
2025-08-04 13:00:00+05:30,1.0,3.35,9.23,0.00763,,73.0,74.5,37.6,229.0,0.3,,
2025-08-04 14:00:00+05:30,1.03,3.18,10.6,0.0082,,73.5,74.3,37.8,229.0,0.3,,
2025-08-04 15:00:00+05:30,1.08,3.8,18.3,0.0129,,73.5,73.3,38.2,229.0,0.3,,
2025-08-04 16:00:00+05:30,1.13,3.83,19.1,0.0133,,76.0,73.5,38.5,229.0,0.3,,
2025-08-04 17:00:00+05:30,1.09,2.7,10.0,0.00615,10.1,83.5,74.0,38.5,229.0,0.3,,
2025-08-04 18:00:00+05:30,1.05,2.93,5.88,0.0055,8.93,83.0,75.0,38.3,229.0,0.3,,
2025-08-04 19:00:00+05:30,1.17,3.5,12.2,0.00933,8.78,78.5,76.8,37.8,229.0,0.3,,
2025-08-04 20:00:00+05:30,1.29,3.45,16.9,0.0118,13.9,89.0,79.5,36.9,229.0,0.3,,
2025-08-04 21:00:00+05:30,1.24,3.08,19.7,0.013,8.7,105.0,80.5,36.8,229.0,0.375,,
2025-08-04 22:00:00+05:30,1.12,3.53,23.7,0.0155,10.0,91.0,79.0,35.9,229.0,0.45,,
2025-08-04 23:00:00+05:30,1.04,3.98,26.8,0.0175,11.3,69.0,77.5,34.9,229.0,2.6,,
2025-08-05 00:00:00+05:30,0.865,3.57,26.2,0.0168,15.3,51.3,82.0,33.2,229.0,0.3,,
2025-08-05 01:00:00+05:30,0.99,3.9,29.0,0.0186,7.3,22.0,84.0,33.5,229.0,0.3,,
2025-08-05 02:00:00+05:30,1.04,4.35,31.0,0.02,5.15,29.0,84.0,33.7,229.0,0.4,,
2025-08-05 03:00:00+05:30,1.12,4.8,33.9,0.0219,7.4,48.5,84.0,33.8,229.0,0.3,,
2025-08-05 04:00:00+05:30,1.16,4.08,37.7,0.0234,9.05,62.5,84.0,33.8,229.0,0.3,,
2025-08-05 05:00:00+05:30,1.06,4.58,40.8,0.0254,6.33,56.0,84.0,33.8,229.0,0.3,,
2025-08-05 06:00:00+05:30,1.06,5.15,43.3,0.0272,5.8,43.0,84.0,33.7,229.0,0.3,,
2025-08-05 07:00:00+05:30,1.14,5.78,43.5,0.0278,4.93,42.0,84.0,33.9,229.0,0.35,,
2025-08-05 08:00:00+05:30,1.22,6.05,41.9,0.0272,6.43,44.0,84.0,33.9,229.0,0.3,,
2025-08-05 09:00:00+05:30,1.15,7.0,43.7,0.0289,8.1,40.0,83.0,33.8,229.0,0.3,,
2025-08-05 10:00:00+05:30,1.17,6.38,44.6,0.029,6.18,35.5,80.5,35.3,229.0,0.3,,
2025-08-05 11:00:00+05:30,1.21,6.83,44.7,0.0293,6.23,43.0,79.0,36.0,229.0,0.3,,
2025-08-05 12:00:00+05:30,1.21,6.6,46.6,0.0302,7.53,59.5,77.3,37.0,229.0,0.3,,
2025-08-05 13:00:00+05:30,1.14,6.13,46.1,0.0295,12.6,72.0,73.3,38.3,229.0,0.4,,
2025-08-05 14:00:00+05:30,1.04,5.6,43.9,0.028,16.8,78.0,71.5,38.7,229.0,1.9,,
2025-08-05 16:00:00+05:30,1.06,4.7,33.0,0.0214,21.2,80.0,70.0,39.6,229.0,1.2,,
2025-08-05 17:00:00+05:30,1.06,5.0,30.4,0.0202,22.0,81.3,70.7,39.3,229.0,0.633,,
2025-08-05 18:00:00+05:30,1.12,4.1,31.8,0.0203,21.3,85.3,71.3,39.2,229.0,0.3,,
2025-08-05 19:00:00+05:30,1.19,5.08,32.2,0.0212,14.0,85.5,74.3,38.3,229.0,0.3,,
2025-08-05 20:00:00+05:30,1.3,4.48,34.5,0.022,10.2,90.5,76.8,37.5,229.0,0.3,,
2025-08-05 21:00:00+05:30,1.3,4.38,35.2,0.0223,13.8,98.0,76.5,36.8,229.0,0.525,,
2025-08-05 22:00:00+05:30,1.27,4.87,35.0,0.0226,10.9,91.7,76.3,36.1,229.0,0.3,,
2025-08-05 23:00:00+05:30,1.3,5.85,36.5,0.0241,9.15,72.0,78.5,35.5,229.0,0.3,,
2025-08-06 00:00:00+05:30,1.29,5.27,38.9,0.025,8.4,78.0,79.7,35.3,229.0,0.367,,
2025-08-06 01:00:00+05:30,1.01,5.7,42.0,0.027,7.2,97.0,83.0,35.4,229.0,0.3,,
2025-08-06 02:00:00+05:30,1.07,5.45,42.9,0.0273,7.9,87.5,82.0,35.2,229.0,0.65,,
2025-08-06 03:00:00+05:30,0.995,5.88,43.3,0.0278,6.7,74.0,83.0,35.0,229.0,0.375,,
2025-08-06 04:00:00+05:30,0.938,5.15,45.0,0.0281,6.9,61.5,83.0,34.9,229.0,0.3,,
2025-08-06 05:00:00+05:30,0.993,4.95,44.7,0.0278,5.83,54.0,83.5,34.7,229.0,0.3,,
2025-08-06 06:00:00+05:30,1.02,5.95,45.7,0.0292,6.0,58.0,84.0,34.6,229.0,0.3,,
2025-08-06 07:00:00+05:30,1.14,6.48,45.9,0.0297,7.65,68.0,83.0,34.9,229.0,0.3,,
2025-08-06 08:00:00+05:30,1.21,8.88,43.8,0.0306,9.25,94.0,78.5,35.7,229.0,0.4,,
2025-08-06 09:00:00+05:30,1.13,8.88,45.9,0.0316,10.8,108.0,75.3,36.6,229.0,0.325,,
2025-08-06 10:00:00+05:30,0.957,6.9,49.1,0.0318,12.9,94.3,71.3,37.6,229.0,0.7,,
2025-08-06 11:00:00+05:30,0.918,5.8,47.1,0.0298,16.1,75.5,70.0,38.0,229.0,1.08,,
2025-08-06 12:00:00+05:30,0.888,5.03,41.7,0.0263,19.8,75.0,66.5,39.7,229.0,1.38,,
2025-08-06 13:00:00+05:30,0.885,5.28,37.5,0.0242,27.3,84.5,63.5,41.4,229.0,0.85,,
2025-08-06 14:00:00+05:30,0.87,3.5,34.9,0.0215,30.2,91.5,61.3,43.1,229.0,0.675,,
2025-08-06 15:00:00+05:30,0.987,3.83,30.8,0.0195,31.9,93.5,60.8,43.2,229.0,0.45,,
2025-08-06 16:00:00+05:30,0.95,4.18,26.3,0.0174,29.2,95.5,60.3,43.5,229.0,1.38,,
2025-08-06 17:00:00+05:30,0.993,3.35,23.2,0.0151,27.1,98.5,63.8,42.0,229.0,1.85,,
2025-08-06 18:00:00+05:30,1.07,2.6,3.63,0.00353,24.3,93.0,68.0,40.6,229.0,0.675,,
2025-08-06 19:00:00+05:30,1.13,2.95,8.9,0.00713,26.4,76.0,68.5,39.5,229.0,0.3,,
2025-08-06 20:00:00+05:30,1.26,2.33,14.9,0.0098,20.4,62.0,71.5,38.3,229.0,0.3,,
2025-08-06 21:00:00+05:30,1.69,2.75,20.4,0.0131,10.4,79.0,73.5,37.7,229.0,0.3,,
