Local Time,CO,NO,NO2,NOX,O3,PM25,RELATIVEHUMIDITY,TEMPERATURE,WIND_DIRECTION,WIND_SPEED,PM10,SO2,NH3
2025-08-25 14:00:00+05:30,0.69,6.65,18.1,0.015,17.5,12.5,89.8,30.4,241.0,2.78,,,
2025-08-25 15:00:00+05:30,0.697,5.23,18.0,0.0138,18.0,14.0,87.0,30.8,233.0,2.57,,,
2025-08-25 16:00:00+05:30,0.64,6.03,14.1,0.0124,18.9,19.5,85.8,31.0,236.0,2.9,,,
2025-08-25 17:00:00+05:30,0.625,6.18,11.4,0.011,18.3,17.0,85.0,31.1,230.0,2.6,,,
2025-08-25 18:00:00+05:30,0.657,4.5,15.1,0.0117,17.1,14.0,91.0,29.8,244.0,2.53,,,
2025-08-25 19:00:00+05:30,0.81,5.4,19.8,0.0149,15.9,14.5,91.0,29.8,233.0,2.33,,,
2025-08-25 20:00:00+05:30,0.965,5.08,24.3,0.017,14.5,17.0,91.8,29.6,227.0,2.2,,,
2025-08-25 21:00:00+05:30,0.955,5.6,24.6,0.0177,14.2,18.3,91.8,29.6,223.0,2.23,,,
2025-08-25 22:00:00+05:30,0.863,4.85,22.2,0.0157,15.0,13.8,92.0,29.5,234.0,2.15,,,
2025-08-25 23:00:00+05:30,0.785,5.93,19.7,0.0153,13.9,15.3,92.0,29.6,244.0,2.63,,,
2025-08-26 00:00:00+05:30,0.66,4.8,14.7,0.0117,15.2,13.0,92.0,29.6,255.0,2.97,,,
2025-08-26 01:00:00+05:30,0.565,4.5,7.35,0.00755,15.5,11.0,92.0,29.7,250.0,2.85,,,
2025-08-26 02:00:00+05:30,0.535,4.43,7.75,0.00773,,8.5,92.0,29.7,251.0,2.85,,,
2025-08-26 03:00:00+05:30,0.48,5.2,7.3,0.0081,15.5,8.0,93.0,29.6,246.0,2.88,,,
2025-08-26 04:00:00+05:30,0.46,3.53,6.95,0.00658,16.3,10.3,98.0,29.0,239.0,2.75,,,
2025-08-26 05:00:00+05:30,0.505,4.4,8.93,0.0083,14.9,8.75,98.0,29.1,242.0,2.73,,,
2025-08-26 06:00:00+05:30,0.568,4.45,8.3,0.008,14.3,10.5,98.0,29.1,238.0,2.68,,,
2025-08-26 07:00:00+05:30,0.633,5.5,13.8,0.0118,13.5,8.75,95.5,29.3,234.0,2.48,,,
2025-08-26 08:00:00+05:30,0.743,7.85,15.7,0.0148,12.9,8.0,93.5,29.4,241.0,2.75,,,
2025-08-26 09:00:00+05:30,0.74,6.9,13.1,0.0125,12.9,8.25,92.3,29.7,244.0,2.85,,,
2025-08-26 10:00:00+05:30,0.838,8.15,14.4,0.0143,11.8,10.3,90.3,30.3,240.0,2.7,,,
2025-08-26 11:00:00+05:30,0.665,5.6,7.75,0.0087,17.1,11.0,85.5,31.5,251.0,3.25,,,
2025-08-26 12:00:00+05:30,0.633,7.0,10.5,0.0113,16.1,8.0,84.5,31.7,243.0,2.85,,,
2025-08-26 13:00:00+05:30,0.675,6.75,12.7,0.0123,10.8,7.75,89.8,30.9,228.0,2.63,,,
2025-08-26 14:00:00+05:30,0.59,5.0,8.65,0.00868,23.1,7.0,81.8,32.7,232.0,2.83,,,
2025-08-26 15:00:00+05:30,0.693,6.78,12.5,0.0122,25.3,7.5,86.3,32.0,209.0,2.58,,,
2025-08-26 16:00:00+05:30,0.735,6.18,20.4,0.0159,23.1,10.0,88.5,31.1,136.0,2.05,,,
2025-08-26 17:00:00+05:30,0.62,5.6,18.0,0.0141,15.6,11.5,95.5,29.0,176.0,2.0,,,
2025-08-26 18:00:00+05:30,0.79,6.15,25.6,0.0186,14.1,5.5,95.8,29.2,186.0,1.85,,,
2025-08-26 19:00:00+05:30,0.963,10.8,30.2,0.0248,11.7,2.25,97.3,29.1,176.0,1.6,,,
2025-08-26 20:00:00+05:30,1.18,13.9,25.7,0.025,10.4,7.25,97.3,28.9,116.0,1.75,,,
2025-08-26 21:00:00+05:30,1.5,26.7,18.0,0.0313,10.7,11.5,97.0,28.8,158.0,1.58,,,
2025-08-26 22:00:00+05:30,2.13,58.3,13.0,0.0543,11.4,13.3,97.3,29.0,135.0,1.63,,,
2025-08-26 23:00:00+05:30,2.13,54.5,12.8,0.0511,11.2,16.5,97.0,28.9,177.0,1.58,,,
2025-08-27 00:00:00+05:30,1.83,59.6,22.7,0.0605,12.8,24.0,97.0,29.0,233.0,1.6,,,
2025-08-27 01:00:00+05:30,0.99,36.7,21.0,0.041,12.0,18.5,98.0,29.1,116.0,1.7,,,
2025-08-27 02:00:00+05:30,0.858,38.8,13.0,0.0384,,14.5,97.0,28.8,119.0,1.63,,,
2025-08-27 03:00:00+05:30,,,,,11.7,16.0,97.0,28.7,79.0,1.6,,,
2025-08-27 04:00:00+05:30,0.26,11.4,18.3,0.019,3.4,12.0,97.0,29.1,148.0,1.6,,,
2025-08-27 05:00:00+05:30,0.25,8.77,17.4,0.0164,9.8,11.0,98.0,29.2,219.0,1.73,,,
2025-08-27 06:00:00+05:30,0.568,10.0,20.3,0.0189,11.8,10.8,98.0,29.2,225.0,1.8,,,
2025-08-27 07:00:00+05:30,0.615,9.9,25.2,0.0215,11.3,17.8,97.8,29.3,241.0,2.08,,,
2025-08-27 09:00:00+05:30,0.715,10.2,20.4,0.0192,11.3,29.0,92.0,30.1,199.0,1.95,,,
2025-08-27 10:00:00+05:30,0.743,7.53,15.2,0.0142,13.5,29.0,85.7,31.7,213.0,2.0,,,
2025-08-27 11:00:00+05:30,0.683,4.58,15.7,0.0121,14.6,14.8,93.0,29.9,135.0,2.25,,,
2025-08-27 12:00:00+05:30,0.81,5.83,19.8,0.0152,13.8,10.0,98.0,28.7,224.0,1.93,,,
2025-08-27 13:00:00+05:30,1.08,8.33,21.0,0.018,16.1,7.0,95.3,29.9,203.0,1.78,,,
2025-08-27 14:00:00+05:30,1.0,7.18,16.5,0.0146,14.3,7.5,93.0,30.3,191.0,2.1,,,
2025-08-27 15:00:00+05:30,1.12,11.8,24.7,0.0227,11.6,8.5,94.5,29.8,212.0,1.85,,,
2025-08-27 16:00:00+05:30,1.28,13.2,30.7,0.027,10.6,7.0,93.0,30.0,176.0,1.8,,,
2025-08-27 17:00:00+05:30,1.14,11.1,26.2,0.0229,15.6,8.0,83.3,32.2,200.0,1.9,,,
2025-08-27 18:00:00+05:30,0.767,5.2,18.8,0.0143,17.8,12.7,77.7,33.2,154.0,1.73,,,
2025-08-27 19:00:00+05:30,0.818,4.43,12.5,0.0103,18.8,14.3,88.3,31.2,144.0,1.58,,,
2025-08-27 20:00:00+05:30,0.853,5.38,8.58,0.00895,16.0,8.75,93.8,29.7,100.0,1.63,,,
2025-08-27 21:00:00+05:30,0.92,10.3,7.53,0.0124,11.1,7.5,95.8,29.3,89.0,1.65,,,
2025-08-27 22:00:00+05:30,1.28,16.9,10.0,0.0191,11.2,7.5,96.0,29.4,91.3,1.68,,,
2025-08-27 23:00:00+05:30,1.57,22.1,11.1,0.0239,11.3,12.5,96.0,29.4,107.0,1.53,,,
2025-08-28 00:00:00+05:30,1.95,43.6,2.2,0.0361,10.9,14.0,96.7,29.3,117.0,1.53,,,
2025-08-28 01:00:00+05:30,2.92,90.3,2.1,0.0734,12.1,18.5,97.5,29.3,107.0,1.55,,,
2025-08-28 02:00:00+05:30,2.96,105.0,,0.0823,,20.5,97.0,29.2,91.3,1.55,,,
2025-08-28 03:00:00+05:30,2.53,87.8,,0.0695,12.0,21.5,97.0,29.3,119.0,1.55,,,
2025-08-28 04:00:00+05:30,2.26,75.1,,0.0595,8.6,22.0,96.8,29.5,121.0,1.6,,,
2025-08-28 05:00:00+05:30,1.84,74.1,5.2,0.0613,10.9,26.8,97.0,29.4,172.0,1.53,,,
2025-08-28 06:00:00+05:30,1.41,74.6,3.5,0.06,12.0,22.8,97.5,29.1,108.0,1.63,,,
2025-08-28 07:00:00+05:30,1.25,64.6,0.4,0.0512,9.48,20.5,97.5,29.2,89.5,1.55,,,
2025-08-28 08:00:00+05:30,1.24,63.0,26.7,0.0617,3.0,20.3,94.0,30.0,216.0,1.83,,,
2025-08-28 09:00:00+05:30,0.763,16.2,35.1,0.0319,2.87,33.8,86.8,32.1,211.0,1.98,,,
2025-08-28 10:00:00+05:30,0.473,8.08,23.0,0.0188,20.1,35.8,79.5,33.5,222.0,2.3,,,
2025-08-28 11:00:00+05:30,0.397,5.5,16.4,0.0132,22.1,33.0,72.0,34.6,220.0,2.43,,,
2025-08-28 12:00:00+05:30,0.62,4.53,9.7,0.00883,24.7,27.3,67.0,35.6,212.0,2.63,,,
2025-08-28 13:00:00+05:30,0.585,4.93,12.8,0.0108,23.9,28.0,66.5,35.5,219.0,2.53,,,
2025-08-28 14:00:00+05:30,0.578,5.75,8.83,0.00938,24.0,27.0,63.3,36.2,218.0,2.45,,,
2025-08-28 15:00:00+05:30,0.535,5.33,9.8,0.00958,23.6,25.0,61.0,36.5,214.0,2.5,,,
2025-08-28 16:00:00+05:30,0.565,5.03,11.5,0.0102,24.2,28.3,62.3,35.8,222.0,2.33,,,
2025-08-28 17:00:00+05:30,0.65,4.53,13.0,0.0106,24.4,28.8,73.0,33.9,230.0,2.45,,,
2025-08-28 18:00:00+05:30,0.733,4.65,12.9,0.0107,11.0,27.8,80.0,32.7,231.0,2.35,,,
2025-08-28 19:00:00+05:30,1.0,4.73,24.1,0.0167,12.2,27.3,88.3,31.2,202.0,2.03,,,
2025-08-28 20:00:00+05:30,1.11,6.68,30.5,0.0217,16.0,29.8,89.8,30.8,230.0,2.08,,,
2025-08-28 21:00:00+05:30,1.28,6.4,33.5,0.023,6.77,34.0,91.3,30.5,190.0,1.83,,,
2025-08-28 22:00:00+05:30,1.13,6.08,28.9,0.0203,15.7,31.5,91.3,30.5,221.0,2.18,,,
2025-08-28 23:00:00+05:30,0.987,5.35,23.2,0.0167,9.33,32.3,91.8,30.4,213.0,1.98,,,
2025-08-29 00:00:00+05:30,0.745,5.0,20.3,0.0149,9.1,30.0,92.0,30.3,212.0,1.9,,,
2025-08-29 01:00:00+05:30,0.65,4.85,17.9,0.0135,20.7,30.5,92.5,30.1,212.0,1.9,,,
2025-08-29 02:00:00+05:30,0.61,4.73,16.0,0.0123,,30.3,92.0,30.0,227.0,2.03,,,
2025-08-29 03:00:00+05:30,0.54,4.0,22.7,0.0153,12.0,30.0,92.0,29.9,228.0,2.05,,,
2025-08-29 04:00:00+05:30,0.528,4.6,17.7,0.0132,12.7,27.0,92.0,29.9,223.0,2.13,,,
2025-08-29 05:00:00+05:30,0.557,5.65,17.5,0.0139,12.3,29.3,92.0,30.1,223.0,2.15,,,
2025-08-29 06:00:00+05:30,0.63,5.35,17.8,0.0139,12.3,35.5,92.0,30.1,226.0,2.2,,,
2025-08-29 07:00:00+05:30,0.745,6.35,17.5,0.0145,11.9,36.5,92.0,30.2,230.0,2.2,,,
2025-08-29 08:00:00+05:30,0.815,9.33,19.7,0.0181,10.8,38.0,91.0,30.4,218.0,2.13,,,
2025-08-29 09:00:00+05:30,0.838,7.4,15.7,0.0144,15.5,31.3,90.0,30.7,228.0,2.23,,,
2025-08-29 10:00:00+05:30,0.858,6.98,16.4,0.0144,13.3,18.0,90.3,30.4,215.0,2.3,,,
2025-08-29 11:00:00+05:30,0.77,7.35,18.4,0.0157,10.8,12.0,96.3,29.8,204.0,2.28,,,
2025-08-29 12:00:00+05:30,1.13,7.85,20.5,0.0173,5.05,12.3,97.5,30.0,189.0,1.9,,,
2025-08-29 13:00:00+05:30,1.59,13.7,32.6,0.0285,6.8,14.0,94.5,30.9,211.0,2.0,,,
2025-08-29 14:00:00+05:30,1.13,9.2,22.7,0.0196,31.3,18.3,90.0,32.4,219.0,2.33,,,
2025-08-29 15:00:00+05:30,0.928,6.85,20.5,0.0165,28.3,20.8,92.8,30.5,230.0,2.98,,,
2025-08-29 16:00:00+05:30,0.83,5.83,15.0,0.0127,19.8,16.3,94.8,30.2,239.0,2.63,,,
2025-08-29 17:00:00+05:30,0.683,6.35,12.1,0.0116,17.8,13.8,89.0,31.2,218.0,2.3,,,
2025-08-29 18:00:00+05:30,0.705,5.93,21.8,0.0164,14.6,14.0,89.8,30.8,216.0,1.95,,,
2025-08-29 19:00:00+05:30,0.968,7.15,30.4,0.022,14.6,18.3,91.0,30.2,216.0,1.98,,,
2025-08-29 20:00:00+05:30,0.985,5.68,28.6,0.0198,14.0,22.3,91.3,29.9,238.0,2.38,,,
2025-08-29 21:00:00+05:30,0.858,5.65,25.8,0.0184,13.2,22.8,91.3,29.6,224.0,2.28,,,
2025-08-29 22:00:00+05:30,0.798,6.48,26.3,0.0192,13.7,21.5,92.0,29.5,248.0,2.3,,,
2025-08-29 23:00:00+05:30,0.76,4.4,23.0,0.0158,13.4,19.5,92.5,29.3,239.0,2.13,,,
2025-08-30 00:00:00+05:30,0.783,6.07,21.8,0.0165,13.3,18.0,93.0,29.3,246.0,2.17,,,
2025-08-30 01:00:00+05:30,0.675,6.0,22.3,0.0168,12.8,18.0,93.0,29.3,238.0,2.25,,,
2025-08-30 02:00:00+05:30,0.63,9.5,22.7,0.0198,,16.8,93.5,29.3,226.0,1.98,,,
2025-08-30 03:00:00+05:30,0.57,8.3,24.9,0.02,10.8,16.3,94.0,29.2,223.0,2.03,,,
2025-08-30 04:00:00+05:30,0.57,6.23,18.4,0.0149,11.2,17.0,94.5,29.1,220.0,1.88,,,
2025-08-30 05:00:00+05:30,0.55,6.85,17.0,0.0146,10.6,16.0,97.0,28.9,210.0,1.88,,,
2025-08-30 06:00:00+05:30,0.563,6.5,15.3,0.0134,10.6,13.0,97.3,28.9,216.0,1.8,,,
2025-08-30 07:00:00+05:30,0.635,11.5,17.5,0.0187,10.6,13.8,95.5,29.0,209.0,1.73,,,
2025-08-30 08:00:00+05:30,0.718,12.9,17.4,0.0197,11.5,15.5,89.8,30.2,232.0,2.25,,,
2025-08-30 09:00:00+05:30,0.698,7.8,11.8,0.0126,14.9,14.0,83.5,31.9,238.0,2.63,,,
2025-08-30 10:00:00+05:30,0.723,6.35,11.0,0.011,17.9,14.8,80.5,32.6,233.0,2.7,,,
2025-08-30 11:00:00+05:30,0.653,5.35,11.0,0.0102,21.4,17.8,74.8,33.9,229.0,2.75,,,
2025-08-30 12:00:00+05:30,0.598,5.15,7.68,0.00828,16.7,18.5,69.3,34.8,238.0,2.83,,,
2025-08-30 14:00:00+05:30,0.62,,,0.0087,,14.0,65.0,35.1,241.0,2.6,,,
2025-08-30 15:00:00+05:30,0.67,6.35,9.95,0.0105,24.1,15.5,68.0,34.8,227.0,2.4,,,
2025-08-30 16:00:00+05:30,0.683,5.88,13.3,0.0118,21.8,18.3,72.0,34.0,228.0,2.45,,,
2025-08-30 17:00:00+05:30,0.59,4.75,10.7,0.00953,26.6,13.0,71.3,33.9,235.0,2.58,,,
2025-08-30 18:00:00+05:30,0.748,4.68,16.2,0.0124,23.1,14.3,82.8,31.8,208.0,1.9,,,
2025-08-30 19:00:00+05:30,0.99,5.55,27.1,0.0189,16.4,18.3,87.5,30.9,176.0,1.63,,,
2025-08-30 20:00:00+05:30,1.32,6.3,35.0,0.0238,13.0,19.0,91.0,30.1,182.0,1.63,,,
2025-08-30 21:00:00+05:30,1.46,7.55,33.4,0.0239,11.7,21.3,92.0,30.0,167.0,1.58,,,
2025-08-30 22:00:00+05:30,1.43,6.28,31.4,0.0218,12.9,28.3,91.3,30.2,197.0,1.68,,,
2025-08-30 23:00:00+05:30,1.13,4.43,30.4,0.0198,14.0,29.0,91.0,30.2,213.0,1.85,,,
2025-08-31 00:00:00+05:30,0.803,6.33,26.0,0.019,13.4,29.0,92.0,29.9,201.0,1.8,,,
2025-08-31 01:00:00+05:30,0.49,4.15,18.1,0.0131,14.8,27.0,92.0,29.9,228.0,2.1,,,
2025-08-31 02:00:00+05:30,0.448,4.63,14.5,0.0115,,24.3,91.8,29.9,202.0,1.98,,,
2025-08-31 03:00:00+05:30,0.44,4.2,12.4,0.01,9.98,21.0,92.5,29.8,211.0,1.93,,,
2025-08-31 04:00:00+05:30,0.38,5.53,13.0,0.0114,11.7,18.0,92.0,29.8,204.0,1.83,,,
2025-08-31 05:00:00+05:30,0.477,4.9,15.9,0.0124,11.0,17.8,93.5,29.7,211.0,2.0,,,
2025-08-31 06:00:00+05:30,0.663,4.68,21.0,0.015,13.3,17.5,92.0,29.8,242.0,2.6,,,
2025-08-31 07:00:00+05:30,0.615,5.1,15.9,0.0126,19.9,16.0,90.0,29.4,150.0,1.85,,,
2025-08-31 08:00:00+05:30,0.588,5.18,11.7,0.0104,17.8,12.0,89.8,29.3,144.0,1.83,,,
2025-08-31 09:00:00+05:30,0.593,4.85,11.3,0.00995,17.7,8.5,84.3,30.3,156.0,1.88,,,
2025-08-31 10:00:00+05:30,0.643,5.65,14.7,0.0124,16.8,6.5,89.8,29.3,219.0,2.1,,,
2025-08-31 11:00:00+05:30,0.63,5.6,9.78,0.00973,17.6,6.0,88.0,29.8,189.0,1.9,,,
2025-08-31 12:00:00+05:30,0.68,4.98,13.4,0.0112,20.4,9.75,83.8,31.0,210.0,1.95,,,
2025-08-31 13:00:00+05:30,0.763,6.45,18.2,0.0149,22.2,13.3,83.5,31.0,227.0,2.25,,,
2025-08-31 14:00:00+05:30,0.67,5.9,11.2,0.0108,28.0,15.5,77.8,32.1,225.0,2.38,,,
2025-08-31 15:00:00+05:30,0.618,5.63,7.7,0.0087,32.9,11.5,69.5,33.5,236.0,2.75,,,
2025-08-31 16:00:00+05:30,0.66,4.48,12.6,0.0104,29.8,13.3,77.5,32.1,227.0,2.5,,,
2025-08-31 17:00:00+05:30,0.747,4.88,18.3,0.0137,26.4,14.5,83.8,31.1,236.0,2.48,,,
2025-08-31 18:00:00+05:30,0.868,6.4,19.3,0.0155,27.0,15.5,85.5,30.8,226.0,2.25,,,
2025-08-31 19:00:00+05:30,0.86,4.68,19.3,0.0141,22.0,14.8,88.0,30.2,228.0,2.25,,,
2025-08-31 20:00:00+05:30,0.87,4.9,18.4,0.0138,20.0,16.3,89.5,29.8,220.0,2.38,,,
2025-08-31 21:00:00+05:30,0.85,4.73,14.2,0.0114,20.2,14.5,90.0,29.7,237.0,2.43,,,
2025-08-31 22:00:00+05:30,0.805,4.93,13.2,0.011,20.3,16.3,90.8,29.4,233.0,2.13,,,
2025-08-31 23:00:00+05:30,0.843,4.55,16.7,0.0126,15.9,16.0,92.0,29.2,224.0,2.0,,,
2025-09-01 00:00:00+05:30,0.743,4.9,18.8,0.014,12.9,13.0,93.0,29.2,228.0,1.97,,,
2025-09-01 01:00:00+05:30,0.53,4.9,16.3,0.0127,13.4,17.0,91.5,28.9,232.0,2.35,,,
2025-09-01 02:00:00+05:30,0.513,4.95,11.7,0.0103,,14.3,92.0,28.8,234.0,2.43,,,
2025-09-01 03:00:00+05:30,0.47,3.8,10.2,0.0086,20.6,8.25,91.0,28.6,240.0,2.48,,,
2025-09-01 04:00:00+05:30,0.455,3.53,8.38,0.00733,19.9,6.0,91.0,28.5,224.0,2.3,,,
2025-09-01 05:00:00+05:30,0.443,4.35,8.78,0.00823,18.6,5.75,91.8,28.4,222.0,2.0,,,
2025-09-01 06:00:00+05:30,0.478,3.8,10.9,0.00888,20.1,5.5,92.3,28.5,237.0,2.23,,,
2025-09-01 07:00:00+05:30,0.54,4.0,12.2,0.00975,18.6,7.5,92.0,28.7,216.0,2.15,,,
2025-09-01 08:00:00+05:30,0.578,5.28,14.9,0.0122,17.2,7.25,91.8,28.9,213.0,2.05,,,
2025-09-01 09:00:00+05:30,0.673,7.5,17.8,0.0156,15.6,5.75,93.5,28.8,245.0,2.33,,,
2025-09-01 10:00:00+05:30,0.723,7.07,18.3,0.0155,14.6,7.0,97.0,28.6,238.0,2.33,,,
2025-09-01 11:00:00+05:30,0.85,7.3,11.7,0.0122,14.9,2.0,94.0,29.1,218.0,2.3,,,
2025-09-01 12:00:00+05:30,0.775,8.1,8.48,0.0111,16.3,2.75,86.3,31.2,225.0,2.75,,,
2025-09-01 13:00:00+05:30,0.735,5.73,9.0,0.00945,24.1,5.75,77.8,32.7,234.0,2.55,,,
2025-09-01 14:00:00+05:30,0.75,5.63,11.3,0.0106,20.8,7.67,90.3,30.3,200.0,2.13,,,
2025-09-01 15:00:00+05:30,0.855,5.85,16.5,0.0136,21.3,8.5,91.0,30.1,229.0,2.78,,,
2025-09-01 16:00:00+05:30,0.723,6.13,15.6,0.0133,18.1,11.8,97.0,28.9,250.0,3.45,,,
2025-09-01 17:00:00+05:30,0.673,4.17,12.4,0.00997,18.0,7.0,97.7,28.3,250.0,3.53,,,
2025-09-01 18:00:00+05:30,0.707,5.1,13.9,0.0115,19.3,4.33,97.0,27.7,248.0,3.27,,,
2025-09-01 19:00:00+05:30,0.733,4.5,16.5,0.0125,21.1,3.5,97.0,27.5,251.0,3.23,,,
2025-09-01 20:00:00+05:30,0.765,4.75,17.4,0.0131,22.5,5.0,97.0,27.6,256.0,3.05,,,
2025-09-01 21:00:00+05:30,0.803,4.8,19.8,0.0144,21.9,4.5,97.0,27.7,258.0,3.05,,,
2025-09-01 22:00:00+05:30,0.808,5.18,18.0,0.0138,21.3,2.75,97.0,27.9,261.0,2.88,,,
2025-09-01 23:00:00+05:30,0.667,4.38,10.0,0.00888,22.8,2.0,97.0,28.1,265.0,2.93,,,
2025-09-02 00:00:00+05:30,0.583,3.93,8.57,0.00783,21.7,2.0,97.0,28.2,259.0,3.0,,,
2025-09-02 01:00:00+05:30,0.51,3.7,6.3,0.0064,22.8,3.0,97.0,28.2,261.0,3.3,,,
2025-09-02 02:00:00+05:30,0.513,4.0,4.6,0.00568,,2.75,97.0,28.3,264.0,2.83,,,
2025-09-02 03:00:00+05:30,0.47,3.0,6.0,0.0056,22.2,1.5,97.5,28.3,276.0,2.85,,,
2025-09-02 04:00:00+05:30,0.485,4.68,4.0,0.00595,22.0,1.0,97.0,28.2,274.0,2.85,,,
2025-09-02 05:00:00+05:30,0.5,3.53,5.3,0.00568,21.5,1.0,97.0,28.2,255.0,2.53,,,
2025-09-02 06:00:00+05:30,0.545,3.9,7.18,0.00698,20.3,2.25,97.0,28.2,239.0,2.43,,,
2025-09-02 07:00:00+05:30,0.585,5.0,7.4,0.00803,19.5,6.5,97.5,28.3,248.0,2.58,,,
2025-09-02 08:00:00+05:30,0.69,5.8,13.1,0.0117,16.1,8.25,98.0,28.4,235.0,2.38,,,
2025-09-02 09:00:00+05:30,0.713,5.88,10.8,0.0105,17.0,9.0,97.5,28.9,240.0,2.83,,,
2025-09-02 10:00:00+05:30,0.783,6.0,9.75,0.01,18.7,8.75,93.3,30.1,249.0,2.98,,,
2025-09-02 11:00:00+05:30,0.68,6.23,7.2,0.0089,21.7,9.0,82.0,32.0,241.0,3.0,,,
2025-09-02 12:00:00+05:30,0.693,5.5,9.13,0.00933,21.5,10.3,86.3,30.8,248.0,2.93,,,
2025-09-02 13:00:00+05:30,0.705,5.4,7.78,0.00853,15.0,7.75,93.3,29.5,243.0,2.53,,,
2025-09-02 14:00:00+05:30,0.798,6.78,15.2,0.0135,9.63,6.75,91.0,30.3,164.0,1.9,,,
2025-09-02 15:00:00+05:30,0.838,8.68,18.8,0.0171,13.0,5.75,89.0,30.9,184.0,2.0,,,
2025-09-02 16:00:00+05:30,0.785,8.1,18.2,0.0163,16.6,4.5,87.8,31.1,188.0,1.9,,,
2025-09-02 17:00:00+05:30,0.733,4.5,13.7,0.0109,22.6,3.0,91.8,30.0,224.0,2.13,,,
2025-09-02 18:00:00+05:30,0.88,4.85,16.8,0.0129,16.1,4.0,94.8,29.4,217.0,2.1,,,
2025-09-02 19:00:00+05:30,0.938,5.25,19.5,0.0146,16.2,8.25,97.3,28.9,234.0,2.53,,,
2025-09-02 20:00:00+05:30,0.8,4.48,12.6,0.0104,19.2,11.3,95.5,28.7,251.0,3.03,,,
2025-09-02 21:00:00+05:30,0.773,4.58,10.9,0.00948,21.0,9.5,94.0,28.7,253.0,3.13,,,
2025-09-02 22:00:00+05:30,0.735,4.65,10.2,0.00915,22.1,10.0,95.5,28.7,252.0,2.95,,,
2025-09-02 23:00:00+05:30,0.683,4.73,10.6,0.00943,21.0,6.5,95.3,28.9,248.0,2.55,,,
2025-09-03 00:00:00+05:30,0.623,5.83,12.7,0.0115,16.9,5.0,98.0,28.9,234.0,2.17,,,
2025-09-03 01:00:00+05:30,0.575,3.45,9.7,0.008,18.5,8.0,97.0,29.1,244.0,2.2,,,
2025-09-03 02:00:00+05:30,0.605,4.4,11.0,0.00945,,11.5,96.8,29.1,234.0,2.05,,,
2025-09-03 03:00:00+05:30,0.55,7.5,8.6,0.0107,10.6,13.3,96.8,29.1,226.0,2.0,,,
2025-09-03 04:00:00+05:30,0.548,5.4,9.33,0.00935,14.8,13.8,96.5,29.1,224.0,2.1,,,
2025-09-03 05:00:00+05:30,0.543,4.48,11.4,0.0097,15.3,11.8,97.0,28.8,207.0,2.7,,,
2025-09-03 06:00:00+05:30,0.608,3.88,9.33,0.00815,14.5,7.75,97.0,28.5,222.0,2.13,,,
2025-09-03 07:00:00+05:30,0.738,6.58,16.5,0.0141,11.7,7.0,97.0,28.4,212.0,1.93,,,
2025-09-03 08:00:00+05:30,0.778,10.8,13.2,0.0157,11.7,6.75,91.8,29.3,207.0,2.05,,,
2025-09-03 09:00:00+05:30,0.793,8.18,10.1,0.012,16.8,6.5,82.5,31.7,240.0,2.35,,,
2025-09-03 10:00:00+05:30,0.77,5.35,9.03,0.0092,21.3,8.0,74.5,33.4,195.0,2.13,,,
2025-09-03 11:00:00+05:30,0.753,5.45,7.13,0.00825,30.9,9.25,65.3,35.4,191.0,2.4,,,
2025-09-03 12:00:00+05:30,0.618,5.48,7.15,0.00825,30.9,12.8,66.8,35.0,205.0,2.28,,,
2025-09-03 13:00:00+05:30,0.645,4.48,8.3,0.00808,37.6,13.8,63.5,35.6,197.0,2.65,,,
2025-09-03 14:00:00+05:30,0.608,5.18,8.65,0.0088,28.1,17.3,72.5,33.5,102.0,3.25,,,
2025-09-03 15:00:00+05:30,0.5,5.13,8.2,0.00853,23.8,11.8,87.8,29.7,150.0,3.28,,,
2025-09-03 16:00:00+05:30,0.533,6.48,11.4,0.0114,20.0,9.5,97.0,27.6,166.0,2.05,,,
2025-09-03 17:00:00+05:30,0.857,10.9,28.2,0.0238,14.2,4.5,97.0,28.0,190.0,2.0,,,
2025-09-03 18:00:00+05:30,1.15,12.3,37.6,0.03,13.2,4.0,97.0,28.2,190.0,2.08,,,
2025-09-03 19:00:00+05:30,1.44,17.5,41.7,0.0364,12.4,8.0,97.0,28.4,201.0,2.23,,,
2025-09-03 20:00:00+05:30,1.39,16.8,37.8,0.0338,11.7,11.5,97.0,28.4,223.0,1.93,,,
2025-09-03 21:00:00+05:30,1.46,22.9,29.6,0.0343,10.7,11.8,97.5,28.3,205.0,1.7,,,
2025-09-03 22:00:00+05:30,1.15,7.6,27.8,0.021,9.85,8.0,97.3,28.2,204.0,1.75,,,
2025-09-03 23:00:00+05:30,1.12,13.3,24.0,0.0236,9.93,8.0,97.0,28.2,138.0,1.58,,,
2025-09-04 00:00:00+05:30,0.82,9.07,22.1,0.0191,10.7,8.0,97.0,28.2,138.0,1.67,,,
2025-09-04 01:00:00+05:30,0.815,12.8,23.8,0.0231,10.3,10.0,97.0,28.2,98.5,1.75,,,
2025-09-04 02:00:00+05:30,0.928,25.0,22.3,0.0322,,9.0,97.0,28.2,107.0,1.8,,,
2025-09-04 03:00:00+05:30,0.62,11.3,21.1,0.0204,12.5,13.5,97.0,28.1,129.0,1.65,,,
2025-09-04 04:00:00+05:30,0.583,11.6,17.1,0.0186,11.4,16.3,97.0,28.2,123.0,1.68,,,
